GEOID,STATE,Date,Sum of home_device_count
34023007103,New Jersey,13-Feb,2468
34023007202,New Jersey,13-Feb,2467
34023007203,New Jersey,13-Feb,2352
34023007301,New Jersey,13-Feb,2059
34023007303,New Jersey,13-Feb,950
34023007304,New Jersey,13-Feb,2671
34023007402,New Jersey,13-Feb,2134
34023007500,New Jersey,13-Feb,1752
34023007600,New Jersey,13-Feb,2276
34023007702,New Jersey,13-Feb,3336
34023007703,New Jersey,13-Feb,1566
34023007704,New Jersey,13-Feb,1912
34023007801,New Jersey,13-Feb,1543
34023007804,New Jersey,13-Feb,3072
34023007805,New Jersey,13-Feb,3019
34023007806,New Jersey,13-Feb,2990
34023007905,New Jersey,13-Feb,1804
34023007906,New Jersey,13-Feb,646
34023007907,New Jersey,13-Feb,1722
34023007908,New Jersey,13-Feb,2598
34023007909,New Jersey,13-Feb,3011
34023007910,New Jersey,13-Feb,1511
34023007911,New Jersey,13-Feb,1951
34023007912,New Jersey,13-Feb,4219
34023008001,New Jersey,13-Feb,4379
34023008101,New Jersey,13-Feb,3080
34023008102,New Jersey,13-Feb,1945
34023008103,New Jersey,13-Feb,1483
34023008202,New Jersey,13-Feb,8564
34023008204,New Jersey,13-Feb,1140
34023008205,New Jersey,13-Feb,669
34023008206,New Jersey,13-Feb,1279
34023008207,New Jersey,13-Feb,817
34023008208,New Jersey,13-Feb,8043
34023008209,New Jersey,13-Feb,2330
34023008300,New Jersey,13-Feb,2768
34023008403,New Jersey,13-Feb,2554
34023008404,New Jersey,13-Feb,2018
34023008405,New Jersey,13-Feb,2116
34023008406,New Jersey,13-Feb,850
34023008501,New Jersey,13-Feb,2222
34023008502,New Jersey,13-Feb,2424
34023008503,New Jersey,13-Feb,3862
34023008504,New Jersey,13-Feb,3161
34023008601,New Jersey,13-Feb,1199
34023008602,New Jersey,13-Feb,1578
34023008604,New Jersey,13-Feb,1527
34023008605,New Jersey,13-Feb,968
34023008606,New Jersey,13-Feb,1140
34023008700,New Jersey,13-Feb,1570
34023008800,New Jersey,13-Feb,3885
34023008900,New Jersey,13-Feb,2294
34023009000,New Jersey,13-Feb,1831
34023009100,New Jersey,13-Feb,1934
34023009200,New Jersey,13-Feb,2469
34023009300,New Jersey,13-Feb,1495
34023009400,New Jersey,13-Feb,3076
34025800100,New Jersey,13-Feb,1279
34025800200,New Jersey,13-Feb,1584
34025800400,New Jersey,13-Feb,1673
34025800500,New Jersey,13-Feb,2276
34025800601,New Jersey,13-Feb,3270
34025800602,New Jersey,13-Feb,2422
34025800701,New Jersey,13-Feb,3589
34025800702,New Jersey,13-Feb,2430
34025800800,New Jersey,13-Feb,3715
34025800900,New Jersey,13-Feb,1971
34025801000,New Jersey,13-Feb,1945
34025801100,New Jersey,13-Feb,2845
34025801200,New Jersey,13-Feb,1774
34025801300,New Jersey,13-Feb,2270
34025801400,New Jersey,13-Feb,2236
34025801500,New Jersey,13-Feb,3595
34025801600,New Jersey,13-Feb,2248
34025801700,New Jersey,13-Feb,2015
34025801800,New Jersey,13-Feb,3473
34025801900,New Jersey,13-Feb,1822
34025802000,New Jersey,13-Feb,1681
34025802100,New Jersey,13-Feb,3442
34025802200,New Jersey,13-Feb,1920
34025802300,New Jersey,13-Feb,3421
34025802400,New Jersey,13-Feb,4437
34025802500,New Jersey,13-Feb,1587
34025802600,New Jersey,13-Feb,2536
34025802700,New Jersey,13-Feb,2433
34025802800,New Jersey,13-Feb,2604
34025802900,New Jersey,13-Feb,956
34025803000,New Jersey,13-Feb,2877
34025803100,New Jersey,13-Feb,1708
34025803201,New Jersey,13-Feb,1949
34025803202,New Jersey,13-Feb,2975
34025803300,New Jersey,13-Feb,3052
34025803400,New Jersey,13-Feb,1171
34025803500,New Jersey,13-Feb,703
34025803600,New Jersey,13-Feb,1572
34025803700,New Jersey,13-Feb,2790
34025803800,New Jersey,13-Feb,1669
34025803900,New Jersey,13-Feb,1664
34025804100,New Jersey,13-Feb,1083
34025804200,New Jersey,13-Feb,2463
34025804500,New Jersey,13-Feb,1841
34025804600,New Jersey,13-Feb,1798
34025804700,New Jersey,13-Feb,193
34025804800,New Jersey,13-Feb,3614
34025805001,New Jersey,13-Feb,1935
34025805100,New Jersey,13-Feb,1896
34025805300,New Jersey,13-Feb,2351
34025805400,New Jersey,13-Feb,1572
34025805500,New Jersey,13-Feb,1441
34025805600,New Jersey,13-Feb,1063
34025805700,New Jersey,13-Feb,1191
34025805800,New Jersey,13-Feb,1014
34025805900,New Jersey,13-Feb,2093
34025806000,New Jersey,13-Feb,1381
34025806100,New Jersey,13-Feb,1156
34025806201,New Jersey,13-Feb,1942
34025806202,New Jersey,13-Feb,2969
34025806300,New Jersey,13-Feb,851
34025806400,New Jersey,13-Feb,2091
34025806501,New Jersey,13-Feb,1297
34025806502,New Jersey,13-Feb,1239
34025806503,New Jersey,13-Feb,1854
34025806504,New Jersey,13-Feb,1375
34025806600,New Jersey,13-Feb,2700
34025807003,New Jersey,13-Feb,1443
34025807004,New Jersey,13-Feb,837
34025807100,New Jersey,13-Feb,565
34025807200,New Jersey,13-Feb,1037
34025807300,New Jersey,13-Feb,1771
34025807400,New Jersey,13-Feb,1114
34025807500,New Jersey,13-Feb,1056
34025807600,New Jersey,13-Feb,1714
34025807700,New Jersey,13-Feb,2157
34025807800,New Jersey,13-Feb,1755
34025807900,New Jersey,13-Feb,1909
34025808001,New Jersey,13-Feb,1809
34025808002,New Jersey,13-Feb,791
34025808100,New Jersey,13-Feb,2070
34025808200,New Jersey,13-Feb,1411
34025808300,New Jersey,13-Feb,538
34025808401,New Jersey,13-Feb,598
34025808402,New Jersey,13-Feb,1468
34025808500,New Jersey,13-Feb,3301
34025808600,New Jersey,13-Feb,2428
34025808701,New Jersey,13-Feb,2714
34025808702,New Jersey,13-Feb,1720
34025808800,New Jersey,13-Feb,1495
34025808900,New Jersey,13-Feb,1789
34025809000,New Jersey,13-Feb,895
34025809100,New Jersey,13-Feb,993
34025809200,New Jersey,13-Feb,485
34025809301,New Jersey,13-Feb,1931
34025809302,New Jersey,13-Feb,858
34025809400,New Jersey,13-Feb,2058
34025809501,New Jersey,13-Feb,5002
34025809502,New Jersey,13-Feb,5134
34025809600,New Jersey,13-Feb,4824
34025809701,New Jersey,13-Feb,4433
34025809703,New Jersey,13-Feb,2957
34025809704,New Jersey,13-Feb,4161
34025809901,New Jersey,13-Feb,1996
34025809902,New Jersey,13-Feb,2924
34025809903,New Jersey,13-Feb,83
34025810001,New Jersey,13-Feb,4216
34025810002,New Jersey,13-Feb,2066
34025810003,New Jersey,13-Feb,4311
34025810004,New Jersey,13-Feb,3612
34025810101,New Jersey,13-Feb,2833
34025810102,New Jersey,13-Feb,2725
34025810200,New Jersey,13-Feb,10499
34025810300,New Jersey,13-Feb,1431
34025810401,New Jersey,13-Feb,2637
34025810402,New Jersey,13-Feb,4997
34025810501,New Jersey,13-Feb,2760
34025810502,New Jersey,13-Feb,5077
34025810503,New Jersey,13-Feb,2072
34025810600,New Jersey,13-Feb,4554
34025810700,New Jersey,13-Feb,658
34025810800,New Jersey,13-Feb,1611
34025810900,New Jersey,13-Feb,889
34025811000,New Jersey,13-Feb,1543
34025811101,New Jersey,13-Feb,2691
34025811102,New Jersey,13-Feb,4142
34025811200,New Jersey,13-Feb,3908
34025811301,New Jersey,13-Feb,3301
34025811303,New Jersey,13-Feb,3492
34025811304,New Jersey,13-Feb,2182
34025811401,New Jersey,13-Feb,3404
34025811402,New Jersey,13-Feb,2367
34025811501,New Jersey,13-Feb,3577
34025811502,New Jersey,13-Feb,1996
34025811600,New Jersey,13-Feb,679
34025811900,New Jersey,13-Feb,3863
34025812000,New Jersey,13-Feb,727
34025812100,New Jersey,13-Feb,376
34025812200,New Jersey,13-Feb,1763
34025812300,New Jersey,13-Feb,2548
34025812400,New Jersey,13-Feb,509
34025812501,New Jersey,13-Feb,3746
34025812502,New Jersey,13-Feb,2605
34025990000,New Jersey,13-Feb,9
34027040101,New Jersey,13-Feb,2289
34027040102,New Jersey,13-Feb,3061
34027040200,New Jersey,13-Feb,4560
34027040300,New Jersey,13-Feb,4028
34027040400,New Jersey,13-Feb,1732
34027040500,New Jersey,13-Feb,1679
34027040600,New Jersey,13-Feb,2181
34027040701,New Jersey,13-Feb,2849
34027040702,New Jersey,13-Feb,1636
34027040801,New Jersey,13-Feb,2843
34027040803,New Jersey,13-Feb,3773
34027040804,New Jersey,13-Feb,2655
34027040805,New Jersey,13-Feb,3241
34027040900,New Jersey,13-Feb,1882
34027041000,New Jersey,13-Feb,2816
34027041100,New Jersey,13-Feb,1762
34027041200,New Jersey,13-Feb,2163
34027041300,New Jersey,13-Feb,2332
34027041400,New Jersey,13-Feb,3952
34027041500,New Jersey,13-Feb,3157
34027041601,New Jersey,13-Feb,2741
34027041602,New Jersey,13-Feb,1022
34027041603,New Jersey,13-Feb,1303
34027041604,New Jersey,13-Feb,2090
34027041701,New Jersey,13-Feb,2086
34027041702,New Jersey,13-Feb,1852
34027041704,New Jersey,13-Feb,1913
34027041705,New Jersey,13-Feb,288
34027041706,New Jersey,13-Feb,1807
34027041801,New Jersey,13-Feb,776
34027041802,New Jersey,13-Feb,1496
34027041803,New Jersey,13-Feb,2286
34027041901,New Jersey,13-Feb,3516
34027041902,New Jersey,13-Feb,2601
34027042000,New Jersey,13-Feb,2520
34027042100,New Jersey,13-Feb,1515
34027042200,New Jersey,13-Feb,2882
34027042301,New Jersey,13-Feb,821
34027042302,New Jersey,13-Feb,1686
34027042500,New Jersey,13-Feb,2338
34027042600,New Jersey,13-Feb,4191
34027042700,New Jersey,13-Feb,1435
34027042800,New Jersey,13-Feb,2140
34027042900,New Jersey,13-Feb,1311
34027043000,New Jersey,13-Feb,1793
34027043100,New Jersey,13-Feb,1536
34027043200,New Jersey,13-Feb,1411
34027043301,New Jersey,13-Feb,1057
34027043302,New Jersey,13-Feb,1170
34027043303,New Jersey,13-Feb,1355
34027043401,New Jersey,13-Feb,3093
34027043402,New Jersey,13-Feb,1319
34027043500,New Jersey,13-Feb,1166
34027043600,New Jersey,13-Feb,1384
34027043700,New Jersey,13-Feb,1076
34027043800,New Jersey,13-Feb,1667
34027043900,New Jersey,13-Feb,1638
34027044000,New Jersey,13-Feb,1764
34027044101,New Jersey,13-Feb,1336
34027044102,New Jersey,13-Feb,1566
34027044200,New Jersey,13-Feb,1439
34027044300,New Jersey,13-Feb,2710
34027044401,New Jersey,13-Feb,2443
34027044403,New Jersey,13-Feb,2745
34027044404,New Jersey,13-Feb,2125
34027044501,New Jersey,13-Feb,2391
34027044502,New Jersey,13-Feb,2181
34027044601,New Jersey,13-Feb,2571
34027044602,New Jersey,13-Feb,2852
34027044701,New Jersey,13-Feb,1792
34027044702,New Jersey,13-Feb,3711
34027044800,New Jersey,13-Feb,2565
34027044900,New Jersey,13-Feb,1648
34027045000,New Jersey,13-Feb,1757
34027045100,New Jersey,13-Feb,3252
34027045200,New Jersey,13-Feb,1948
34027045300,New Jersey,13-Feb,2193
34027045401,New Jersey,13-Feb,2474
34027045402,New Jersey,13-Feb,2922
34027045501,New Jersey,13-Feb,2860
34027045502,New Jersey,13-Feb,4766
34027045602,New Jersey,13-Feb,452
34027045603,New Jersey,13-Feb,1529
34027045701,New Jersey,13-Feb,2891
34027045703,New Jersey,13-Feb,2125
34027045704,New Jersey,13-Feb,2747
34027045804,New Jersey,13-Feb,1764
34027045901,New Jersey,13-Feb,382
34027045902,New Jersey,13-Feb,3322
34027046000,New Jersey,13-Feb,1345
34027046103,New Jersey,13-Feb,3209
34027046104,New Jersey,13-Feb,3809
34027046105,New Jersey,13-Feb,3838
34027046106,New Jersey,13-Feb,5809
34027046201,New Jersey,13-Feb,2335
34027046202,New Jersey,13-Feb,1482
34027046297,New Jersey,13-Feb,1782
34027046298,New Jersey,13-Feb,1774
34027046300,New Jersey,13-Feb,2477
34027046400,New Jersey,13-Feb,1319
34029710100,New Jersey,13-Feb,2802
34029711100,New Jersey,13-Feb,1963
34029711200,New Jersey,13-Feb,2237
34029711300,New Jersey,13-Feb,2585
34029711400,New Jersey,13-Feb,3635
34029712000,New Jersey,13-Feb,437
34029713000,New Jersey,13-Feb,2705
34029713100,New Jersey,13-Feb,3919
34029713201,New Jersey,13-Feb,1245
34029713202,New Jersey,13-Feb,2124
34029713203,New Jersey,13-Feb,2672
34029713300,New Jersey,13-Feb,1768
34029713401,New Jersey,13-Feb,3151
34029713402,New Jersey,13-Feb,2191
34029713500,New Jersey,13-Feb,1547
34029713600,New Jersey,13-Feb,2830
34029713700,New Jersey,13-Feb,1454
34029713800,New Jersey,13-Feb,2119
34029713900,New Jersey,13-Feb,4566
34029714000,New Jersey,13-Feb,3786
34029714100,New Jersey,13-Feb,1213
34029714200,New Jersey,13-Feb,4531
34029714300,New Jersey,13-Feb,1334
34029714400,New Jersey,13-Feb,87
34029715000,New Jersey,13-Feb,2358
34029715200,New Jersey,13-Feb,1284
34029715301,New Jersey,13-Feb,1117
34029715302,New Jersey,13-Feb,1163
34029715401,New Jersey,13-Feb,680
34029715402,New Jersey,13-Feb,174
34029715500,New Jersey,13-Feb,1059
34029715600,New Jersey,13-Feb,787
34029715700,New Jersey,13-Feb,1700
34029715800,New Jersey,13-Feb,1318
34029715901,New Jersey,13-Feb,737
34029715902,New Jersey,13-Feb,1445
34029716000,New Jersey,13-Feb,1582
34029717001,New Jersey,13-Feb,1748
34029717002,New Jersey,13-Feb,1956
34029717101,New Jersey,13-Feb,6468
34029717102,New Jersey,13-Feb,2624
34029717200,New Jersey,13-Feb,6099
34029717300,New Jersey,13-Feb,4150
34029717400,New Jersey,13-Feb,4235
34029717501,New Jersey,13-Feb,4574
34029717502,New Jersey,13-Feb,2997
34029718000,New Jersey,13-Feb,5184
34029720001,New Jersey,13-Feb,2230
34029720101,New Jersey,13-Feb,2046
34029720102,New Jersey,13-Feb,907
34029720103,New Jersey,13-Feb,1072
34029720202,New Jersey,13-Feb,1067
34029720203,New Jersey,13-Feb,2664
34029720204,New Jersey,13-Feb,4228
34029720205,New Jersey,13-Feb,1394
34029720206,New Jersey,13-Feb,2605
34029721000,New Jersey,13-Feb,2397
34029722001,New Jersey,13-Feb,2048
34029722002,New Jersey,13-Feb,5149
34029722100,New Jersey,13-Feb,3170
34029722200,New Jersey,13-Feb,861
34029722300,New Jersey,13-Feb,2472
34029722401,New Jersey,13-Feb,3628
34029722402,New Jersey,13-Feb,2464
34029722500,New Jersey,13-Feb,282
34029722600,New Jersey,13-Feb,1702
34029722701,New Jersey,13-Feb,3847
34029722702,New Jersey,13-Feb,3918
34029722800,New Jersey,13-Feb,2545
34029722900,New Jersey,13-Feb,3835
34029723000,New Jersey,13-Feb,3967
34029723100,New Jersey,13-Feb,2532
34029723200,New Jersey,13-Feb,5305
34029723300,New Jersey,13-Feb,4749
34029723400,New Jersey,13-Feb,2491
34029723500,New Jersey,13-Feb,1457
34029723600,New Jersey,13-Feb,2222
34029724000,New Jersey,13-Feb,1965
34029725001,New Jersey,13-Feb,2216
34029725002,New Jersey,13-Feb,3943
34029725100,New Jersey,13-Feb,1311
34029726000,New Jersey,13-Feb,786
34029727001,New Jersey,13-Feb,499
34029727002,New Jersey,13-Feb,592
34029728000,New Jersey,13-Feb,2205
34029729000,New Jersey,13-Feb,1319
34029730000,New Jersey,13-Feb,1348
34029731001,New Jersey,13-Feb,2123
34029731002,New Jersey,13-Feb,2660
34029731101,New Jersey,13-Feb,2306
34029731102,New Jersey,13-Feb,4576
34029731103,New Jersey,13-Feb,3760
34029731201,New Jersey,13-Feb,1284
34029731202,New Jersey,13-Feb,946
34029731203,New Jersey,13-Feb,401
34029731204,New Jersey,13-Feb,724
34029731205,New Jersey,13-Feb,1242
34029731206,New Jersey,13-Feb,1107
34029732001,New Jersey,13-Feb,5600
34029732002,New Jersey,13-Feb,7106
34029732101,New Jersey,13-Feb,4953
34029732103,New Jersey,13-Feb,1872
34029732104,New Jersey,13-Feb,3546
34029733000,New Jersey,13-Feb,3934
34029734001,New Jersey,13-Feb,3762
34029734002,New Jersey,13-Feb,3802
34029734003,New Jersey,13-Feb,4197
34029735001,New Jersey,13-Feb,4824
34029735002,New Jersey,13-Feb,7794
34029735101,New Jersey,13-Feb,1476
34029735103,New Jersey,13-Feb,2302
34029735104,New Jersey,13-Feb,2217
34029736001,New Jersey,13-Feb,1784
34029736002,New Jersey,13-Feb,1068
34029736101,New Jersey,13-Feb,2826
34029736102,New Jersey,13-Feb,4781
34029736105,New Jersey,13-Feb,1782
34029737000,New Jersey,13-Feb,2143
34029738001,New Jersey,13-Feb,498
34029738002,New Jersey,13-Feb,210
34029738100,New Jersey,13-Feb,293
34029739000,New Jersey,13-Feb,883
34029739100,New Jersey,13-Feb,350
34029980000,New Jersey,13-Feb,26
34029990000,New Jersey,13-Feb,6
34031116500,New Jersey,13-Feb,3767
34031124200,New Jersey,13-Feb,2845
34031124311,New Jersey,13-Feb,1879
34031124312,New Jersey,13-Feb,1133
34031124321,New Jersey,13-Feb,2442
34031124322,New Jersey,13-Feb,2110
34031124323,New Jersey,13-Feb,975
34031124401,New Jersey,13-Feb,2593
34031124402,New Jersey,13-Feb,2796
34031124500,New Jersey,13-Feb,1798
34031124601,New Jersey,13-Feb,2087
34031124602,New Jersey,13-Feb,2278
34031124700,New Jersey,13-Feb,2348
34031124800,New Jersey,13-Feb,2558
34031124900,New Jersey,13-Feb,2306
34031125000,New Jersey,13-Feb,2189
34031125100,New Jersey,13-Feb,1395
34031133701,New Jersey,13-Feb,2383
34031133702,New Jersey,13-Feb,1420
34031143200,New Jersey,13-Feb,2881
34031143300,New Jersey,13-Feb,3086
34031143400,New Jersey,13-Feb,3260
34031154001,New Jersey,13-Feb,4673
34031154002,New Jersey,13-Feb,3505
34031163500,New Jersey,13-Feb,3647
34031175200,New Jersey,13-Feb,1534
34031175301,New Jersey,13-Feb,882
34031175302,New Jersey,13-Feb,1524
34031175401,New Jersey,13-Feb,1354
34031175402,New Jersey,13-Feb,1170
34031175500,New Jersey,13-Feb,1853
34031175601,New Jersey,13-Feb,358
34031175602,New Jersey,13-Feb,1874
34031175701,New Jersey,13-Feb,1402
34031175703,New Jersey,13-Feb,1342
34031175704,New Jersey,13-Feb,551
34031175801,New Jersey,13-Feb,1549
34031175802,New Jersey,13-Feb,1695
34031175900,New Jersey,13-Feb,912
34031180100,New Jersey,13-Feb,3246
34031180201,New Jersey,13-Feb,1565
34031180202,New Jersey,13-Feb,3916
34031180300,New Jersey,13-Feb,3161
34031180600,New Jersey,13-Feb,1801
34031180700,New Jersey,13-Feb,840
34031180800,New Jersey,13-Feb,1041
34031180900,New Jersey,13-Feb,1352
34031181000,New Jersey,13-Feb,1656
34031181100,New Jersey,13-Feb,1832
34031181200,New Jersey,13-Feb,1075
34031181300,New Jersey,13-Feb,1870
34031181400,New Jersey,13-Feb,1313
34031181500,New Jersey,13-Feb,1522
34031181702,New Jersey,13-Feb,1561
34031181800,New Jersey,13-Feb,1096
34031181900,New Jersey,13-Feb,3145
34031182000,New Jersey,13-Feb,380
34031182100,New Jersey,13-Feb,1508
34031182200,New Jersey,13-Feb,1203
34031182301,New Jersey,13-Feb,675
34031182302,New Jersey,13-Feb,1811
34031182400,New Jersey,13-Feb,1764
34031182500,New Jersey,13-Feb,2759
34031182600,New Jersey,13-Feb,2107
34031182700,New Jersey,13-Feb,2126
34031182800,New Jersey,13-Feb,992
34031182900,New Jersey,13-Feb,865
34031183000,New Jersey,13-Feb,4031
34031183101,New Jersey,13-Feb,1764
34031183102,New Jersey,13-Feb,1871
34031183200,New Jersey,13-Feb,1238
34031196401,New Jersey,13-Feb,2536
34031196402,New Jersey,13-Feb,2985
34031203600,New Jersey,13-Feb,2631
34031216701,New Jersey,13-Feb,2268
34031216702,New Jersey,13-Feb,2146
34031223801,New Jersey,13-Feb,1038
34031223802,New Jersey,13-Feb,3968
34031223900,New Jersey,13-Feb,13
34031236601,New Jersey,13-Feb,2353
34031236602,New Jersey,13-Feb,3145
34031246001,New Jersey,13-Feb,3355
34031246002,New Jersey,13-Feb,1457
34031246003,New Jersey,13-Feb,2957
34031246101,New Jersey,13-Feb,4057
34031246102,New Jersey,13-Feb,1205
34031246103,New Jersey,13-Feb,4574
34031246104,New Jersey,13-Feb,1390
34031246201,New Jersey,13-Feb,4151
34031246202,New Jersey,13-Feb,2848
34031246203,New Jersey,13-Feb,2271
34031246300,New Jersey,13-Feb,2884
34031256801,New Jersey,13-Feb,2663
34031256802,New Jersey,13-Feb,1593
34031256803,New Jersey,13-Feb,2114
34031256804,New Jersey,13-Feb,3181
34031256805,New Jersey,13-Feb,2318
34031264101,New Jersey,13-Feb,2679
34031264102,New Jersey,13-Feb,3669
34031264200,New Jersey,13-Feb,1875
34035050100,New Jersey,13-Feb,897
34035050200,New Jersey,13-Feb,1066
34035050300,New Jersey,13-Feb,1318
34035050400,New Jersey,13-Feb,1216
34035050500,New Jersey,13-Feb,1094
34035050600,New Jersey,13-Feb,1953
34035050701,New Jersey,13-Feb,1350
34035050703,New Jersey,13-Feb,2102
34035050704,New Jersey,13-Feb,2769
34035050801,New Jersey,13-Feb,2357
34035050802,New Jersey,13-Feb,2034
34035050901,New Jersey,13-Feb,2300
34035050902,New Jersey,13-Feb,1543
34035050903,New Jersey,13-Feb,2767
34035051000,New Jersey,13-Feb,2986
34035051100,New Jersey,13-Feb,1603
34035051200,New Jersey,13-Feb,1809
34035051300,New Jersey,13-Feb,1876
34035051400,New Jersey,13-Feb,2151
34035051500,New Jersey,13-Feb,1091
34035051600,New Jersey,13-Feb,1324
34035051700,New Jersey,13-Feb,1592
34035051800,New Jersey,13-Feb,1631
34035051900,New Jersey,13-Feb,2188
34035052001,New Jersey,13-Feb,1538
34035052002,New Jersey,13-Feb,1954
34035052100,New Jersey,13-Feb,3558
34035052201,New Jersey,13-Feb,2349
34035052203,New Jersey,13-Feb,2445
34035052204,New Jersey,13-Feb,2182
34035052300,New Jersey,13-Feb,2175
34035052400,New Jersey,13-Feb,1930
34035052601,New Jersey,13-Feb,3070
34035052603,New Jersey,13-Feb,1175
34035052700,New Jersey,13-Feb,3469
34035052800,New Jersey,13-Feb,784
34035052901,New Jersey,13-Feb,267
34035052903,New Jersey,13-Feb,1551
34035052904,New Jersey,13-Feb,1024
34035053000,New Jersey,13-Feb,1743
34035053102,New Jersey,13-Feb,969
34035053103,New Jersey,13-Feb,2067
34035053105,New Jersey,13-Feb,2413
34035053200,New Jersey,13-Feb,2140
34035053300,New Jersey,13-Feb,2335
34035053402,New Jersey,13-Feb,2637
34035053403,New Jersey,13-Feb,1942
34035053404,New Jersey,13-Feb,3993
34035053501,New Jersey,13-Feb,2070
34035053602,New Jersey,13-Feb,2453
34035053603,New Jersey,13-Feb,2123
34035053604,New Jersey,13-Feb,1584
34035053703,New Jersey,13-Feb,1346
34035053704,New Jersey,13-Feb,1438
34035053705,New Jersey,13-Feb,2584
34035053706,New Jersey,13-Feb,2117
34035053707,New Jersey,13-Feb,2217
34035053801,New Jersey,13-Feb,238
34035053803,New Jersey,13-Feb,4514
34035053804,New Jersey,13-Feb,2099
34035053805,New Jersey,13-Feb,2901
34035053901,New Jersey,13-Feb,315
34035053904,New Jersey,13-Feb,1083
34035053905,New Jersey,13-Feb,2298
34035054100,New Jersey,13-Feb,2656
