GEOID,County,Time of Day,Change in Percent Devices at Home
34013018200,Essex,Midday,15.79
34013018300,Essex,Midday,13.93
34013018400,Essex,Midday,29.55
34013018600,Essex,Midday,22.94
34013018700,Essex,Midday,22.02
34013018800,Essex,Midday,29.13
34013018900,Essex,Midday,22.94
34013019000,Essex,Midday,58.93
34013019100,Essex,Midday,36.3
34013019200,Essex,Midday,-22.04
34013019300,Essex,Midday,28.49
34013019400,Essex,Midday,48.59
34013019500,Essex,Midday,41.67
34013019600,Essex,Midday,40.37
34013019700,Essex,Midday,35.04
34013019800,Essex,Midday,47.89
34013019900,Essex,Midday,56.52
34013020000,Essex,Midday,47.14
34013020100,Essex,Midday,51.63
34013020200,Essex,Midday,49.99
34013020300,Essex,Midday,47.06
34013020400,Essex,Midday,51.16
34013020500,Essex,Midday,51.83
34013020600,Essex,Midday,52.22
34013020700,Essex,Midday,47.48
34013020800,Essex,Midday,53.1
34013020901,Essex,Midday,20.1
34013020902,Essex,Midday,42.3
34013021000,Essex,Midday,38.17
34013021100,Essex,Midday,43.76
34013021200,Essex,Midday,44.71
34013021300,Essex,Midday,44.79
34013021400,Essex,Midday,47.71
34013021601,Essex,Midday,41.72
34013021602,Essex,Midday,49.65
34013021701,Essex,Midday,31.99
34013021702,Essex,Midday,30.65
34013021801,Essex,Midday,44.88
34013021802,Essex,Midday,45.68
34013021803,Essex,Midday,43.82
34013022700,Essex,Midday,28.62
34013022800,Essex,Midday,21.82
34013022900,Essex,Midday,23.17
34013023000,Essex,Midday,20.26
34013023100,Essex,Midday,8.35
34013023200,Essex,Midday,17.72
34013980100,Essex,Midday,62.5
34013980200,Essex,Midday,-8.34
34017000100,Hudson,Midday,43.21
34017000200,Hudson,Midday,30.29
34017000300,Hudson,Midday,37.13
34017000400,Hudson,Midday,26.47
34017000500,Hudson,Midday,30.21
34017000600,Hudson,Midday,36.4
34017000700,Hudson,Midday,14.05
34017000800,Hudson,Midday,31.14
34017000902,Hudson,Midday,31.61
34017001000,Hudson,Midday,38.12
34017001100,Hudson,Midday,26.11
34017001201,Hudson,Midday,33.25
34017001202,Hudson,Midday,27.52
34017001300,Hudson,Midday,46.53
34017001400,Hudson,Midday,34.59
34017001701,Hudson,Midday,28.99
34017001800,Hudson,Midday,20.22
34017001900,Hudson,Midday,41.51
34017002000,Hudson,Midday,30.59
34017002200,Hudson,Midday,45.1
34017002300,Hudson,Midday,35.61
34017002400,Hudson,Midday,34.39
34017002700,Hudson,Midday,27.61
34017002800,Hudson,Midday,23.37
34017002900,Hudson,Midday,23.57
34017003000,Hudson,Midday,18.19
34017003100,Hudson,Midday,21.41
34017003500,Hudson,Midday,44.55
34017004000,Hudson,Midday,31.07
34017004101,Hudson,Midday,28.22
34017004102,Hudson,Midday,8.37
34017004200,Hudson,Midday,26.69
34017004300,Hudson,Midday,30.74
34017004400,Hudson,Midday,27.07
34017004500,Hudson,Midday,22.67
34017004600,Hudson,Midday,36.18
34017004700,Hudson,Midday,31.51
34017004800,Hudson,Midday,22.05
34017004900,Hudson,Midday,27.63
34017005200,Hudson,Midday,14.23
34017005300,Hudson,Midday,22.93
34017005400,Hudson,Midday,30.47
34017005500,Hudson,Midday,17.46
34017005600,Hudson,Midday,30.74
34017005801,Hudson,Midday,21.73
34017005802,Hudson,Midday,18.17
34017005900,Hudson,Midday,38.24
34017006000,Hudson,Midday,20.84
34017006100,Hudson,Midday,34.74
34017006200,Hudson,Midday,26.42
34017006300,Hudson,Midday,32.53
34017006400,Hudson,Midday,41.23
34017006500,Hudson,Midday,34.57
34017006600,Hudson,Midday,18.2
34017006700,Hudson,Midday,12.11
34017006800,Hudson,Midday,27.12
34017006900,Hudson,Midday,-6.72
34017007000,Hudson,Midday,21.14
34017007100,Hudson,Midday,37.21
34017007200,Hudson,Midday,39.59
34017007300,Hudson,Midday,33.3
34017007400,Hudson,Midday,43.33
34017007500,Hudson,Midday,37.85
34017007600,Hudson,Midday,42.44
34017007700,Hudson,Midday,32.77
34017007800,Hudson,Midday,27.48
34017010100,Hudson,Midday,29.28
34017010200,Hudson,Midday,29.29
34017010300,Hudson,Midday,25.72
34017010400,Hudson,Midday,-11.69
34017010500,Hudson,Midday,43.39
34017010600,Hudson,Midday,30.13
34017010700,Hudson,Midday,24.09
34017010800,Hudson,Midday,23.54
34017010900,Hudson,Midday,29.4
34017011000,Hudson,Midday,32.77
34017011100,Hudson,Midday,29.58
34017011200,Hudson,Midday,44.1
34017011300,Hudson,Midday,10.81
34017011400,Hudson,Midday,38.74
34017011500,Hudson,Midday,49.79
34017011600,Hudson,Midday,31.13
34017012300,Hudson,Midday,26.19
34017012400,Hudson,Midday,29.54
34017012500,Hudson,Midday,40.82
34017012600,Hudson,Midday,37.3
34017012700,Hudson,Midday,19.52
34017012800,Hudson,Midday,29.05
34017012900,Hudson,Midday,35.01
34017013000,Hudson,Midday,30.87
34017013100,Hudson,Midday,37.41
34017013200,Hudson,Midday,39.29
34017013300,Hudson,Midday,27.15
34017013400,Hudson,Midday,18.13
34017013500,Hudson,Midday,16.34
34017013600,Hudson,Midday,24.7
34017013700,Hudson,Midday,30.65
34017013800,Hudson,Midday,30.6
34017013900,Hudson,Midday,34.69
34017014000,Hudson,Midday,36.55
34017014101,Hudson,Midday,43.4
34017014102,Hudson,Midday,41.11
34017014200,Hudson,Midday,18.3
34017014300,Hudson,Midday,33.02
34017014400,Hudson,Midday,29.18
34017014501,Hudson,Midday,34.41
34017014502,Hudson,Midday,25.93
34017014600,Hudson,Midday,29.21
34017014700,Hudson,Midday,35.66
34017014800,Hudson,Midday,25.61
34017014900,Hudson,Midday,33.15
34017015001,Hudson,Midday,40.47
34017015002,Hudson,Midday,23.15
34017015100,Hudson,Midday,37.16
34017015201,Hudson,Midday,43.66
34017015202,Hudson,Midday,31.47
34017015300,Hudson,Midday,28.46
34017015500,Hudson,Midday,17.55
34017015600,Hudson,Midday,19.51
34017015700,Hudson,Midday,19.48
34017015801,Hudson,Midday,55.53
34017015802,Hudson,Midday,29.19
34017015900,Hudson,Midday,29.07
34017016000,Hudson,Midday,29.73
34017016100,Hudson,Midday,29.6
34017016200,Hudson,Midday,27.72
34017016300,Hudson,Midday,39.15
34017016400,Hudson,Midday,20.33
34017016500,Hudson,Midday,19.23
34017016600,Hudson,Midday,22.77
34017016700,Hudson,Midday,49.12
34017016800,Hudson,Midday,16.15
34017016900,Hudson,Midday,28.26
34017017000,Hudson,Midday,27.04
34017017100,Hudson,Midday,39.7
34017017200,Hudson,Midday,22.61
34017017300,Hudson,Midday,53.34
34017017400,Hudson,Midday,38.64
34017017500,Hudson,Midday,25.36
34017017600,Hudson,Midday,11.94
34017017700,Hudson,Midday,39.55
34017017800,Hudson,Midday,40.1
34017017900,Hudson,Midday,34.24
34017018000,Hudson,Midday,34.37
34017018100,Hudson,Midday,27.33
34017018200,Hudson,Midday,42.62
34017018301,Hudson,Midday,2.17
34017018302,Hudson,Midday,36.8
34017018400,Hudson,Midday,38.89
34017018500,Hudson,Midday,24.33
34017018600,Hudson,Midday,25.88
34017018701,Hudson,Midday,-12.79
34017018702,Hudson,Midday,27.72
34017018800,Hudson,Midday,22.77
34017018900,Hudson,Midday,30.71
34017019000,Hudson,Midday,37.71
34017019100,Hudson,Midday,27.99
34017019200,Hudson,Midday,31.59
34017019300,Hudson,Midday,24.09
34017019400,Hudson,Midday,35.56
34017019800,Hudson,Midday,42.65
34017019900,Hudson,Midday,42.04
34017020000,Hudson,Midday,30.64
34017020100,Hudson,Midday,42.24
34017032400,Hudson,Midday,23.52
34017980100,Hudson,Midday,1.65
34019010100,Hunterdon,Midday,34.32
34019010200,Hunterdon,Midday,30.89
34019010300,Hunterdon,Midday,33.24
34019010400,Hunterdon,Midday,27.43
34019010500,Hunterdon,Midday,23.84
34019010600,Hunterdon,Midday,41.87
34019010701,Hunterdon,Midday,27.55
34019010702,Hunterdon,Midday,37.5
34019010801,Hunterdon,Midday,42.65
34019010802,Hunterdon,Midday,25.5
34019010900,Hunterdon,Midday,34.87
34019011001,Hunterdon,Midday,37.64
34019011002,Hunterdon,Midday,36.32
34019011100,Hunterdon,Midday,32.59
34019011201,Hunterdon,Midday,39.39
34019011202,Hunterdon,Midday,39.55
34019011301,Hunterdon,Midday,38.96
34019011302,Hunterdon,Midday,41.69
34019011303,Hunterdon,Midday,53.4
34019011304,Hunterdon,Midday,44.1
34019011400,Hunterdon,Midday,17.67
34019011500,Hunterdon,Midday,27.2
34019011600,Hunterdon,Midday,37.58
34019011700,Hunterdon,Midday,36.23
34019011800,Hunterdon,Midday,37.34
34019011900,Hunterdon,Midday,32.98
34023000100,Middlesex,Midday,39.85
34023000200,Middlesex,Midday,27.72
34023000300,Middlesex,Midday,31.06
34023000401,Middlesex,Midday,27.6
34023000403,Middlesex,Midday,33.78
34023000404,Middlesex,Midday,31.68
34023000501,Middlesex,Midday,34.56
34023000502,Middlesex,Midday,28.25
34023000603,Middlesex,Midday,28.35
34023000606,Middlesex,Midday,40.59
34023000608,Middlesex,Midday,24.35
34023000701,Middlesex,Midday,40.72
34023000702,Middlesex,Midday,41.66
34023000801,Middlesex,Midday,32.94
34023000802,Middlesex,Midday,32.24
34023000901,Middlesex,Midday,30.69
34023000902,Middlesex,Midday,38.5
34023001001,Middlesex,Midday,56.5
34023001002,Middlesex,Midday,33.49
34023001100,Middlesex,Midday,34.87
34023001200,Middlesex,Midday,28.85
34023001300,Middlesex,Midday,33.76
34023001409,Middlesex,Midday,35.56
34023001410,Middlesex,Midday,48.79
34023001411,Middlesex,Midday,50.39
34023001412,Middlesex,Midday,45.42
34023001413,Middlesex,Midday,36.58
34023001414,Middlesex,Midday,47.31
34023001415,Middlesex,Midday,36.48
34023001416,Middlesex,Midday,38.58
34023001417,Middlesex,Midday,41.31
34023001502,Middlesex,Midday,29.37
34023001504,Middlesex,Midday,44.41
34023001505,Middlesex,Midday,32.08
34023001506,Middlesex,Midday,21
34023001600,Middlesex,Midday,38.62
34023001701,Middlesex,Midday,32.85
34023001702,Middlesex,Midday,32.53
34023001803,Middlesex,Midday,28.28
34023001804,Middlesex,Midday,30.69
34023001805,Middlesex,Midday,41.43
34023001901,Middlesex,Midday,42.23
34023001902,Middlesex,Midday,39.03
34023001903,Middlesex,Midday,35.06
34023002000,Middlesex,Midday,43.48
34023002101,Middlesex,Midday,53.27
34023002102,Middlesex,Midday,47.16
34023002200,Middlesex,Midday,43.98
34023002301,Middlesex,Midday,44.03
34023002302,Middlesex,Midday,40.79
34023002401,Middlesex,Midday,41.05
34023002402,Middlesex,Midday,31.3
34023002500,Middlesex,Midday,27.52
34023002603,Middlesex,Midday,26.08
34023002604,Middlesex,Midday,31.65
34023002605,Middlesex,Midday,44.65
34023002701,Middlesex,Midday,33.8
34023002703,Middlesex,Midday,36.46
34023002805,Middlesex,Midday,18.42
34023002901,Middlesex,Midday,28.82
34023002902,Middlesex,Midday,40.15
34023003001,Middlesex,Midday,39.46
34023003002,Middlesex,Midday,32.75
34023003101,Middlesex,Midday,39.85
34023003102,Middlesex,Midday,37.38
34023003201,Middlesex,Midday,24.76
34023003203,Middlesex,Midday,31.83
34023003300,Middlesex,Midday,30.12
34023003401,Middlesex,Midday,28.68
34023003500,Middlesex,Midday,30.51
34023003600,Middlesex,Midday,26.03
34023003700,Middlesex,Midday,26.89
34023003800,Middlesex,Midday,31.65
34023004000,Middlesex,Midday,31.63
34023004100,Middlesex,Midday,31.34
34023004200,Middlesex,Midday,29.68
34023004300,Middlesex,Midday,38.08
34023004400,Middlesex,Midday,22.95
34023004500,Middlesex,Midday,35.67
34023004600,Middlesex,Midday,27.89
34023004700,Middlesex,Midday,26.51
34023004800,Middlesex,Midday,14.43
34023004900,Middlesex,Midday,26.48
34023005000,Middlesex,Midday,40.86
34023005100,Middlesex,Midday,-47.8
34023005200,Middlesex,Midday,-13.45
34023005300,Middlesex,Midday,18.1
34023005500,Middlesex,Midday,19.61
34023005601,Middlesex,Midday,9.11
34023005602,Middlesex,Midday,8.22
34023005700,Middlesex,Midday,20.81
34023005800,Middlesex,Midday,13.24
34023006001,Middlesex,Midday,32.05
34023006002,Middlesex,Midday,-10.12
34023006101,Middlesex,Midday,21.07
34023006103,Middlesex,Midday,32.21
34023006104,Middlesex,Midday,34.84
34023006203,Middlesex,Midday,35.13
34023006204,Middlesex,Midday,39.41
34023006205,Middlesex,Midday,35.97
34023006206,Middlesex,Midday,43.34
34023006207,Middlesex,Midday,29.55
34023006300,Middlesex,Midday,33.53
34023006403,Middlesex,Midday,34.18
34023006500,Middlesex,Midday,33.73
34023006601,Middlesex,Midday,46.2
34023006604,Middlesex,Midday,40.2
34023006605,Middlesex,Midday,41.28
34023006606,Middlesex,Midday,51.05
34023006607,Middlesex,Midday,30.55
34023006608,Middlesex,Midday,42.02
34023006701,Middlesex,Midday,48.78
34023006703,Middlesex,Midday,41.19
34023006800,Middlesex,Midday,26.24
34023006900,Middlesex,Midday,5.72
34023007000,Middlesex,Midday,27.85
34023007101,Middlesex,Midday,25.77
34023007102,Middlesex,Midday,38.32
34023007103,Middlesex,Midday,22.05
34023007202,Middlesex,Midday,27.66
34023007203,Middlesex,Midday,25.54
34023007301,Middlesex,Midday,28.44
34023007303,Middlesex,Midday,31.92
34023007304,Middlesex,Midday,33.32
34023007402,Middlesex,Midday,35
34023007500,Middlesex,Midday,28.66
34023007600,Middlesex,Midday,32.14
34023007702,Middlesex,Midday,42.58
34023007703,Middlesex,Midday,37.7
34023007704,Middlesex,Midday,24.95
34023007801,Middlesex,Midday,35.14
34023007804,Middlesex,Midday,31.56
34023007805,Middlesex,Midday,38.48
34023007806,Middlesex,Midday,33.59
34023007905,Middlesex,Midday,31.38
34023007906,Middlesex,Midday,32.18
34023007907,Middlesex,Midday,35.65
34023007908,Middlesex,Midday,29.41
34023007909,Middlesex,Midday,44.05
34023007910,Middlesex,Midday,30.42
34023007911,Middlesex,Midday,37.53
34023007912,Middlesex,Midday,39.12
34023008001,Middlesex,Midday,31.81
34023008101,Middlesex,Midday,31.94
34023008102,Middlesex,Midday,39.9
34023008103,Middlesex,Midday,38.65
34023008202,Middlesex,Midday,41.33
34023008204,Middlesex,Midday,34.92
34023008205,Middlesex,Midday,22.81
34023008206,Middlesex,Midday,32.81
34023008207,Middlesex,Midday,42.27
34023008208,Middlesex,Midday,46.44
34023008209,Middlesex,Midday,36.52
34023008300,Middlesex,Midday,32.14
34023008403,Middlesex,Midday,47.47
34023008404,Middlesex,Midday,28.14
34023008405,Middlesex,Midday,43.65
34023008406,Middlesex,Midday,39.47
34023008501,Middlesex,Midday,33.69
34023008502,Middlesex,Midday,21.26
34023008503,Middlesex,Midday,42.92
34023008504,Middlesex,Midday,38.42
34023008601,Middlesex,Midday,41.88
34023008602,Middlesex,Midday,40.28
34023008604,Middlesex,Midday,47.05
34023008605,Middlesex,Midday,40.4
34023008606,Middlesex,Midday,57.77
34023008700,Middlesex,Midday,29.52
34023008800,Middlesex,Midday,-33.74
34023008900,Middlesex,Midday,16.09
34023009000,Middlesex,Midday,16.63
34023009100,Middlesex,Midday,33.28
34023009200,Middlesex,Midday,36.11
34023009300,Middlesex,Midday,19.82
34023009400,Middlesex,Midday,38.32
34025800100,Monmouth,Midday,30.06
34025800200,Monmouth,Midday,20.54
34025800400,Monmouth,Midday,24.79
34025800500,Monmouth,Midday,34
34025800601,Monmouth,Midday,26.49
34025800602,Monmouth,Midday,36.71
34025800701,Monmouth,Midday,37.39
34025800702,Monmouth,Midday,42.1
34025800800,Monmouth,Midday,44.86
34025800900,Monmouth,Midday,34.47
34025801000,Monmouth,Midday,40.32
34025801100,Monmouth,Midday,40.41
34025801200,Monmouth,Midday,45.53
34025801300,Monmouth,Midday,45.63
34025801400,Monmouth,Midday,35.28
34025801500,Monmouth,Midday,37.86
34025801600,Monmouth,Midday,21.84
34025801700,Monmouth,Midday,11.47
34025801800,Monmouth,Midday,24.54
34025801900,Monmouth,Midday,36.63
34025802000,Monmouth,Midday,38.1
34025802100,Monmouth,Midday,38.31
34025802200,Monmouth,Midday,28.37
34025802300,Monmouth,Midday,31.04
34025802400,Monmouth,Midday,44.78
34025802500,Monmouth,Midday,29.86
34025802600,Monmouth,Midday,22.56
34025802700,Monmouth,Midday,33.04
34025802800,Monmouth,Midday,34.96
34025802900,Monmouth,Midday,47.33
34025803000,Monmouth,Midday,39.46
34025803100,Monmouth,Midday,34.86
34025803201,Monmouth,Midday,32.38
34025803202,Monmouth,Midday,49.27
34025803300,Monmouth,Midday,51.14
34025803400,Monmouth,Midday,23.27
34025803500,Monmouth,Midday,35.79
34025803600,Monmouth,Midday,40.83
34025803700,Monmouth,Midday,31.79
34025803800,Monmouth,Midday,43.09
34025803900,Monmouth,Midday,36.68
34025804100,Monmouth,Midday,45.37
34025804200,Monmouth,Midday,39.96
34025804500,Monmouth,Midday,32.02
34025804600,Monmouth,Midday,42.48
34025804700,Monmouth,Midday,26.26
34025804800,Monmouth,Midday,27.8
34025805001,Monmouth,Midday,18
34025805100,Monmouth,Midday,33.83
34025805300,Monmouth,Midday,35.9
34025805400,Monmouth,Midday,25.75
34025805500,Monmouth,Midday,25.73
34025805600,Monmouth,Midday,11.98
34025805700,Monmouth,Midday,6.52
34025805800,Monmouth,Midday,15.63
34025805900,Monmouth,Midday,25.96
34025806000,Monmouth,Midday,16.12
34025806100,Monmouth,Midday,14.76
34025806201,Monmouth,Midday,-11.72
34025806202,Monmouth,Midday,29.82
34025806300,Monmouth,Midday,25.14
34025806400,Monmouth,Midday,33.03
34025806501,Monmouth,Midday,30.83
34025806502,Monmouth,Midday,48.98
34025806503,Monmouth,Midday,38.83
34025806504,Monmouth,Midday,26.1
34025806600,Monmouth,Midday,38.53
34025807003,Monmouth,Midday,20.39
34025807004,Monmouth,Midday,28.18
34025807100,Monmouth,Midday,33
34025807200,Monmouth,Midday,9.18
34025807300,Monmouth,Midday,19
34025807400,Monmouth,Midday,23.15
34025807500,Monmouth,Midday,15.71
34025807600,Monmouth,Midday,17.05
34025807700,Monmouth,Midday,13.13
34025807800,Monmouth,Midday,22.15
34025807900,Monmouth,Midday,29.39
34025808001,Monmouth,Midday,43.23
34025808002,Monmouth,Midday,36.25
34025808100,Monmouth,Midday,26.65
34025808200,Monmouth,Midday,26.31
34025808300,Monmouth,Midday,39.26
34025808401,Monmouth,Midday,22.51
34025808402,Monmouth,Midday,34.73
34025808500,Monmouth,Midday,37.44
34025808600,Monmouth,Midday,40.59
34025808701,Monmouth,Midday,32.95
34025808702,Monmouth,Midday,35.2
34025808800,Monmouth,Midday,45.84
34025808900,Monmouth,Midday,31.54
34025809000,Monmouth,Midday,25.53
34025809100,Monmouth,Midday,29.9
34025809200,Monmouth,Midday,40.38
34025809301,Monmouth,Midday,35.88
34025809302,Monmouth,Midday,26.7
34025809400,Monmouth,Midday,41.9
34025809501,Monmouth,Midday,46.02
34025809502,Monmouth,Midday,44.47
34025809600,Monmouth,Midday,45.69
34025809701,Monmouth,Midday,48.32
34025809703,Monmouth,Midday,47
34025809704,Monmouth,Midday,49.17
34025809901,Monmouth,Midday,46.15
34025809902,Monmouth,Midday,37.81
34025809903,Monmouth,Midday,61.45
34025810001,Monmouth,Midday,47.51
34025810002,Monmouth,Midday,31.21
34025810003,Monmouth,Midday,46.19
34025810004,Monmouth,Midday,40.81
34025810101,Monmouth,Midday,49.9
34025810102,Monmouth,Midday,44.91
34025810200,Monmouth,Midday,46.29
34025810300,Monmouth,Midday,31.81
34025810401,Monmouth,Midday,42.39
34025810402,Monmouth,Midday,45.05
34025810501,Monmouth,Midday,45.24
34025810502,Monmouth,Midday,43.79
34025810503,Monmouth,Midday,38.96
34025810600,Monmouth,Midday,40.1
34025810700,Monmouth,Midday,39.28
34025810800,Monmouth,Midday,12.39
34025810900,Monmouth,Midday,27.94
34025811000,Monmouth,Midday,22.8
34025811101,Monmouth,Midday,31.7
34025811102,Monmouth,Midday,36.78
34025811200,Monmouth,Midday,28.77
34025811301,Monmouth,Midday,38.09
34025811303,Monmouth,Midday,41.64
34025811304,Monmouth,Midday,40.98
34025811401,Monmouth,Midday,43.22
34025811402,Monmouth,Midday,31.06
34025811501,Monmouth,Midday,33.8
34025811502,Monmouth,Midday,31.8
34025811600,Monmouth,Midday,26.07
34025811900,Monmouth,Midday,39.09
34025812000,Monmouth,Midday,38.91
34025812100,Monmouth,Midday,32.74
34025812200,Monmouth,Midday,30.38
34025812300,Monmouth,Midday,43.47
34025812400,Monmouth,Midday,38.73
34025812501,Monmouth,Midday,40.59
34025812502,Monmouth,Midday,33.35
34025990000,Monmouth,Midday,75.37
34027040101,Morris,Midday,29.81
34027040102,Morris,Midday,41.43
34027040200,Morris,Midday,42.1
34027040300,Morris,Midday,36.57
34027040400,Morris,Midday,31.01
34027040500,Morris,Midday,29.59
34027040600,Morris,Midday,27.58
34027040701,Morris,Midday,36.37
