GEOID,County,Day type,"Change in percent devices at home, midday"
34035054201,Somerset,Weekend,20.6
34035054202,Somerset,Weekend,21.07
34035054300,Somerset,Weekend,16.57
34037371000,Sussex,Weekend,17.58
34037371100,Sussex,Weekend,21.98
34037371200,Sussex,Weekend,9.64
34037371300,Sussex,Weekend,18.61
34037371400,Sussex,Weekend,20.01
34037371502,Sussex,Weekend,22.18
34037371503,Sussex,Weekend,17.52
34037371600,Sussex,Weekend,18.79
34037371700,Sussex,Weekend,21.52
34037371800,Sussex,Weekend,15.06
34037371900,Sussex,Weekend,8.75
34037372000,Sussex,Weekend,10.72
34037372100,Sussex,Weekend,23.83
34037372200,Sussex,Weekend,12.64
34037372300,Sussex,Weekend,21.77
34037372400,Sussex,Weekend,16.98
34037372500,Sussex,Weekend,20.57
34037372600,Sussex,Weekend,20.94
34037372700,Sussex,Weekend,16.71
34037372800,Sussex,Weekend,14.74
34037372900,Sussex,Weekend,18.72
34037373000,Sussex,Weekend,19.68
34037373100,Sussex,Weekend,21.96
34037373200,Sussex,Weekend,22.06
34037373300,Sussex,Weekend,20.64
34037373400,Sussex,Weekend,25.26
34037373500,Sussex,Weekend,19.5
34037373600,Sussex,Weekend,22.59
34037373700,Sussex,Weekend,20.15
34037373800,Sussex,Weekend,19.48
34037373900,Sussex,Weekend,19.62
34037374000,Sussex,Weekend,25.14
34037374100,Sussex,Weekend,26.17
34037374200,Sussex,Weekend,25.5
34037374300,Sussex,Weekend,21.43
34037374400,Sussex,Weekend,18.98
34037374500,Sussex,Weekend,14.44
34037374600,Sussex,Weekend,17.39
34037374700,Sussex,Weekend,18.22
34037374800,Sussex,Weekend,11.33
34037374900,Sussex,Weekend,18.67
34039030200,Union,Weekend,19.65
34039030400,Union,Weekend,13.15
34039030500,Union,Weekend,19.59
34039030600,Union,Weekend,16.1
34039030701,Union,Weekend,29.67
34039030702,Union,Weekend,18.34
34039030802,Union,Weekend,22.68
34039030900,Union,Weekend,19.94
34039031000,Union,Weekend,21.94
34039031100,Union,Weekend,15.13
34039031200,Union,Weekend,16.29
34039031300,Union,Weekend,15.97
34039031400,Union,Weekend,17.2
34039031500,Union,Weekend,14.96
34039031601,Union,Weekend,18.01
34039031602,Union,Weekend,17.2
34039031700,Union,Weekend,17.06
34039031801,Union,Weekend,17.59
34039031802,Union,Weekend,21.94
34039031903,Union,Weekend,18.83
34039031904,Union,Weekend,16.59
34039032001,Union,Weekend,17.14
34039032002,Union,Weekend,21.21
34039032100,Union,Weekend,21.1
34039032200,Union,Weekend,17.12
34039032300,Union,Weekend,16.87
34039032400,Union,Weekend,18.43
34039032500,Union,Weekend,18.64
34039032600,Union,Weekend,20.58
34039032700,Union,Weekend,20.49
34039032800,Union,Weekend,13.23
34039032901,Union,Weekend,21.43
34039032902,Union,Weekend,17.77
34039033000,Union,Weekend,19.8
34039033100,Union,Weekend,15.13
34039033200,Union,Weekend,25.14
34039033300,Union,Weekend,26.28
34039033400,Union,Weekend,25.04
34039033500,Union,Weekend,8.91
34039033600,Union,Weekend,22.15
34039033700,Union,Weekend,28.77
34039033800,Union,Weekend,22.64
34039033900,Union,Weekend,17.18
34039034000,Union,Weekend,19.67
34039034100,Union,Weekend,19.01
34039034200,Union,Weekend,19.66
34039034300,Union,Weekend,12.84
34039034400,Union,Weekend,17.64
34039034500,Union,Weekend,20.27
34039034600,Union,Weekend,14.27
34039034700,Union,Weekend,13.57
34039034800,Union,Weekend,23.34
34039034900,Union,Weekend,18.89
34039035000,Union,Weekend,21.02
34039035100,Union,Weekend,11.98
34039035200,Union,Weekend,16.74
34039035300,Union,Weekend,15.69
34039035400,Union,Weekend,14.69
34039035500,Union,Weekend,21.27
34039035600,Union,Weekend,26.01
34039035700,Union,Weekend,21.36
34039035800,Union,Weekend,11.76
34039035900,Union,Weekend,13.87
34039036000,Union,Weekend,17.41
34039036100,Union,Weekend,22.29
34039036200,Union,Weekend,23.83
34039036301,Union,Weekend,22.57
34039036302,Union,Weekend,26.37
34039036400,Union,Weekend,23.2
34039036500,Union,Weekend,24.19
34039036600,Union,Weekend,20.61
34039036700,Union,Weekend,19.85
34039036800,Union,Weekend,23.89
34039036900,Union,Weekend,20.9
34039037000,Union,Weekend,22.86
34039037100,Union,Weekend,23.11
34039037200,Union,Weekend,17.6
34039037300,Union,Weekend,23.65
34039037400,Union,Weekend,20.66
34039037500,Union,Weekend,23.58
34039037601,Union,Weekend,23.19
34039037602,Union,Weekend,23.55
34039037700,Union,Weekend,25.74
34039037800,Union,Weekend,16.14
34039037900,Union,Weekend,28.78
34039038000,Union,Weekend,24.08
34039038101,Union,Weekend,19.48
34039038102,Union,Weekend,21.29
34039038201,Union,Weekend,21.74
34039038202,Union,Weekend,23.53
34039038300,Union,Weekend,25
34039038400,Union,Weekend,19.59
34039038500,Union,Weekend,23.27
34039038601,Union,Weekend,23.9
34039038602,Union,Weekend,24.57
34039038700,Union,Weekend,22.6
34039038800,Union,Weekend,13.91
34039038900,Union,Weekend,17.06
34039039000,Union,Weekend,17.14
34039039100,Union,Weekend,18.32
34039039200,Union,Weekend,24.23
34039039300,Union,Weekend,13.67
34039039400,Union,Weekend,11.37
34039039500,Union,Weekend,11.02
34039039600,Union,Weekend,15.92
34039039700,Union,Weekend,14.15
34039039800,Union,Weekend,13.49
34039039900,Union,Weekend,11.07
36005000100,Bronx,Weekend,-2.27
36005000200,Bronx,Weekend,25.35
36005000400,Bronx,Weekend,18.75
36005001600,Bronx,Weekend,19.63
36005001900,Bronx,Weekend,12.81
36005002000,Bronx,Weekend,12.19
36005002300,Bronx,Weekend,14.33
36005002400,Bronx,Weekend,18.07
36005002500,Bronx,Weekend,9.38
36005002701,Bronx,Weekend,12.67
36005002702,Bronx,Weekend,8.73
36005002800,Bronx,Weekend,20.93
36005003100,Bronx,Weekend,3.48
36005003300,Bronx,Weekend,19.69
36005003500,Bronx,Weekend,13.24
36005003700,Bronx,Weekend,13.07
36005003800,Bronx,Weekend,19.3
36005003900,Bronx,Weekend,11.42
36005004001,Bronx,Weekend,13.37
36005004100,Bronx,Weekend,9.68
36005004200,Bronx,Weekend,15.96
36005004300,Bronx,Weekend,11.63
36005004400,Bronx,Weekend,15.43
36005004600,Bronx,Weekend,18.82
36005004800,Bronx,Weekend,24.32
36005005001,Bronx,Weekend,14.24
36005005002,Bronx,Weekend,14.9
36005005100,Bronx,Weekend,15.51
36005005200,Bronx,Weekend,12.93
36005005300,Bronx,Weekend,14.9
36005005400,Bronx,Weekend,15.04
36005005600,Bronx,Weekend,11.77
36005005902,Bronx,Weekend,22.35
36005006000,Bronx,Weekend,5.26
36005006100,Bronx,Weekend,12.14
36005006200,Bronx,Weekend,15.64
36005006300,Bronx,Weekend,13.45
36005006400,Bronx,Weekend,16.76
36005006500,Bronx,Weekend,8.65
36005006700,Bronx,Weekend,7.26
36005006800,Bronx,Weekend,16.58
36005006900,Bronx,Weekend,16.87
36005007000,Bronx,Weekend,19.33
36005007100,Bronx,Weekend,14.41
36005007200,Bronx,Weekend,15.22
36005007300,Bronx,Weekend,11.14
36005007400,Bronx,Weekend,24.13
36005007500,Bronx,Weekend,16.14
36005007600,Bronx,Weekend,14.61
36005007700,Bronx,Weekend,23.96
36005007800,Bronx,Weekend,15.88
36005007900,Bronx,Weekend,11.53
36005008300,Bronx,Weekend,6.87
36005008400,Bronx,Weekend,23.41
36005008500,Bronx,Weekend,11.84
36005008600,Bronx,Weekend,15.11
36005008700,Bronx,Weekend,10.61
36005008900,Bronx,Weekend,13.83
36005009000,Bronx,Weekend,17.57
36005009200,Bronx,Weekend,16.69
36005009300,Bronx,Weekend,16.01
36005009600,Bronx,Weekend,20.61
36005009800,Bronx,Weekend,11
36005011000,Bronx,Weekend,26.67
36005011502,Bronx,Weekend,9.26
36005011700,Bronx,Weekend,-0.4
36005011800,Bronx,Weekend,6.41
36005011900,Bronx,Weekend,8.27
36005012101,Bronx,Weekend,14.11
36005012102,Bronx,Weekend,23.63
36005012300,Bronx,Weekend,15.01
36005012500,Bronx,Weekend,16.22
36005012701,Bronx,Weekend,4.84
36005012901,Bronx,Weekend,11.67
36005013000,Bronx,Weekend,32.78
36005013100,Bronx,Weekend,7.87
36005013200,Bronx,Weekend,20.33
36005013300,Bronx,Weekend,11.61
36005013500,Bronx,Weekend,17.89
36005013800,Bronx,Weekend,19.76
36005014100,Bronx,Weekend,16.04
36005014300,Bronx,Weekend,19.9
36005014400,Bronx,Weekend,16.14
36005014500,Bronx,Weekend,9.1
36005014701,Bronx,Weekend,11.25
36005014702,Bronx,Weekend,13.22
36005014900,Bronx,Weekend,15.3
36005015100,Bronx,Weekend,14.94
36005015200,Bronx,Weekend,0.43
36005015300,Bronx,Weekend,17.37
36005015500,Bronx,Weekend,11.53
36005015700,Bronx,Weekend,13.81
36005015800,Bronx,Weekend,19.8
36005015900,Bronx,Weekend,9.95
36005016000,Bronx,Weekend,13.23
36005016100,Bronx,Weekend,14.23
36005016200,Bronx,Weekend,26.81
36005016300,Bronx,Weekend,14.54
36005016400,Bronx,Weekend,10.07
36005016500,Bronx,Weekend,14.73
36005016600,Bronx,Weekend,15.29
36005016700,Bronx,Weekend,8.4
36005016900,Bronx,Weekend,14.27
36005017100,Bronx,Weekend,23.72
36005017300,Bronx,Weekend,10.75
36005017500,Bronx,Weekend,9.89
36005017701,Bronx,Weekend,8.49
36005017702,Bronx,Weekend,14.26
36005017901,Bronx,Weekend,17.16
36005017902,Bronx,Weekend,9.16
36005018101,Bronx,Weekend,20.45
36005018102,Bronx,Weekend,19.42
36005018301,Bronx,Weekend,4.23
36005018302,Bronx,Weekend,15.87
36005018400,Bronx,Weekend,12.41
36005018500,Bronx,Weekend,13.17
36005018900,Bronx,Weekend,16.8
36005019300,Bronx,Weekend,9.1
36005019400,Bronx,Weekend,28.01
36005019500,Bronx,Weekend,12.48
36005019700,Bronx,Weekend,15.01
36005019900,Bronx,Weekend,12.67
36005020000,Bronx,Weekend,15.03
36005020100,Bronx,Weekend,19.8
36005020200,Bronx,Weekend,11.19
36005020400,Bronx,Weekend,7.75
36005020501,Bronx,Weekend,9.86
36005020502,Bronx,Weekend,18.66
36005020601,Bronx,Weekend,19.75
36005020900,Bronx,Weekend,15.52
36005021001,Bronx,Weekend,10.34
36005021002,Bronx,Weekend,10.38
36005021100,Bronx,Weekend,14.82
36005021200,Bronx,Weekend,15.37
36005021301,Bronx,Weekend,5.9
36005021302,Bronx,Weekend,15.63
36005021501,Bronx,Weekend,14.6
36005021502,Bronx,Weekend,10.75
36005021601,Bronx,Weekend,8.7
36005021602,Bronx,Weekend,15.19
36005021700,Bronx,Weekend,15.45
36005021800,Bronx,Weekend,18.1
36005021900,Bronx,Weekend,4.46
36005022000,Bronx,Weekend,18.37
36005022101,Bronx,Weekend,18.39
36005022102,Bronx,Weekend,11.52
36005022200,Bronx,Weekend,12.72
36005022300,Bronx,Weekend,9.6
36005022401,Bronx,Weekend,25.31
36005022403,Bronx,Weekend,18.33
36005022404,Bronx,Weekend,12.37
36005022500,Bronx,Weekend,19.17
36005022701,Bronx,Weekend,14.85
36005022702,Bronx,Weekend,7.17
36005022703,Bronx,Weekend,16.25
36005022800,Bronx,Weekend,13.65
36005022901,Bronx,Weekend,13.71
36005022902,Bronx,Weekend,12.96
36005023000,Bronx,Weekend,14.94
36005023100,Bronx,Weekend,22.73
36005023200,Bronx,Weekend,16.52
36005023301,Bronx,Weekend,14.44
36005023302,Bronx,Weekend,5.7
36005023501,Bronx,Weekend,15.94
36005023502,Bronx,Weekend,15.65
36005023600,Bronx,Weekend,10.76
36005023702,Bronx,Weekend,21.15
36005023703,Bronx,Weekend,12.75
36005023704,Bronx,Weekend,13.66
36005023800,Bronx,Weekend,12.28
36005023900,Bronx,Weekend,17
36005024000,Bronx,Weekend,11.32
36005024100,Bronx,Weekend,16.6
36005024300,Bronx,Weekend,14.37
36005024400,Bronx,Weekend,19.62
36005024501,Bronx,Weekend,12.85
36005024502,Bronx,Weekend,21.95
36005024600,Bronx,Weekend,14.54
36005024700,Bronx,Weekend,13.31
36005024800,Bronx,Weekend,14.54
36005024900,Bronx,Weekend,-34.89
36005025000,Bronx,Weekend,12.96
36005025100,Bronx,Weekend,11.35
36005025200,Bronx,Weekend,20.79
36005025300,Bronx,Weekend,14.94
36005025400,Bronx,Weekend,29.69
36005025500,Bronx,Weekend,21.01
36005025600,Bronx,Weekend,7.63
36005025700,Bronx,Weekend,13.43
36005026100,Bronx,Weekend,17.87
36005026300,Bronx,Weekend,11.12
36005026400,Bronx,Weekend,13.18
36005026500,Bronx,Weekend,14.53
36005026601,Bronx,Weekend,18.98
36005026602,Bronx,Weekend,17.65
36005026701,Bronx,Weekend,15.01
36005026702,Bronx,Weekend,17.19
36005026900,Bronx,Weekend,19.03
36005027300,Bronx,Weekend,12.69
36005027401,Bronx,Weekend,18.42
36005027402,Bronx,Weekend,14.3
36005027600,Bronx,Weekend,3.37
36005027700,Bronx,Weekend,11.82
36005027900,Bronx,Weekend,11.42
36005028100,Bronx,Weekend,15.53
36005028300,Bronx,Weekend,13.98
36005028400,Bronx,Weekend,-1.99
36005028500,Bronx,Weekend,-4.51
36005028600,Bronx,Weekend,19.39
36005028700,Bronx,Weekend,17.41
36005028800,Bronx,Weekend,9.46
36005028900,Bronx,Weekend,17.32
36005029301,Bronx,Weekend,-1.18
36005029302,Bronx,Weekend,17.2
36005029500,Bronx,Weekend,21.15
36005029600,Bronx,Weekend,11.01
36005029700,Bronx,Weekend,14.24
36005030000,Bronx,Weekend,18.46
36005030100,Bronx,Weekend,8.9
36005030200,Bronx,Weekend,20.1
36005030701,Bronx,Weekend,20.16
36005030900,Bronx,Weekend,-7.09
36005031000,Bronx,Weekend,13.47
36005031200,Bronx,Weekend,16.81
36005031400,Bronx,Weekend,21.28
36005031600,Bronx,Weekend,17.18
36005031800,Bronx,Weekend,12.37
36005031900,Bronx,Weekend,6.53
36005032300,Bronx,Weekend,15.66
36005032400,Bronx,Weekend,11.21
36005032600,Bronx,Weekend,18.93
36005032800,Bronx,Weekend,17.72
36005033000,Bronx,Weekend,11.54
36005033201,Bronx,Weekend,19.9
36005033202,Bronx,Weekend,14.51
36005033400,Bronx,Weekend,16.78
36005033500,Bronx,Weekend,15.4
36005033600,Bronx,Weekend,15.97
36005033700,Bronx,Weekend,29.31
36005033800,Bronx,Weekend,10.3
36005034000,Bronx,Weekend,11.31
36005034200,Bronx,Weekend,20.79
36005034300,Bronx,Weekend,18.99
36005034400,Bronx,Weekend,20.17
36005034500,Bronx,Weekend,19.56
36005034800,Bronx,Weekend,13.41
36005035000,Bronx,Weekend,4.85
36005035100,Bronx,Weekend,-22.06
36005035600,Bronx,Weekend,-1.93
36005035800,Bronx,Weekend,17.75
36005035900,Bronx,Weekend,12.84
36005036000,Bronx,Weekend,14.98
36005036100,Bronx,Weekend,13.51
36005036300,Bronx,Weekend,10.58
36005036400,Bronx,Weekend,16.89
36005036501,Bronx,Weekend,12.69
36005036502,Bronx,Weekend,5.27
36005036700,Bronx,Weekend,4.68
36005036800,Bronx,Weekend,11.05
36005036901,Bronx,Weekend,8.19
36005036902,Bronx,Weekend,18.12
36005037000,Bronx,Weekend,9.14
36005037100,Bronx,Weekend,7.74
36005037200,Bronx,Weekend,7.75
36005037300,Bronx,Weekend,16.06
36005037400,Bronx,Weekend,12.09
36005037504,Bronx,Weekend,14.57
36005037600,Bronx,Weekend,29.91
36005037800,Bronx,Weekend,17.58
36005037900,Bronx,Weekend,10.15
36005038000,Bronx,Weekend,11.17
36005038100,Bronx,Weekend,13.38
36005038200,Bronx,Weekend,21.4
36005038301,Bronx,Weekend,19.85
36005038302,Bronx,Weekend,13.57
36005038500,Bronx,Weekend,10.11
36005038600,Bronx,Weekend,16.31
36005038700,Bronx,Weekend,4.83
36005038800,Bronx,Weekend,11.29
36005038900,Bronx,Weekend,5.74
36005039000,Bronx,Weekend,8.12
36005039100,Bronx,Weekend,16.69
36005039200,Bronx,Weekend,12.38
36005039300,Bronx,Weekend,14.22
36005039400,Bronx,Weekend,10.26
36005039500,Bronx,Weekend,20.36
36005039600,Bronx,Weekend,15.31
36005039700,Bronx,Weekend,-35.87
36005039800,Bronx,Weekend,18.56
36005039901,Bronx,Weekend,8.12
36005039902,Bronx,Weekend,15.87
36005040100,Bronx,Weekend,11.28
36005040302,Bronx,Weekend,14.79
36005040303,Bronx,Weekend,20.17
36005040304,Bronx,Weekend,15.94
36005040400,Bronx,Weekend,18.74
36005040501,Bronx,Weekend,15.15
36005040502,Bronx,Weekend,20.63
36005040600,Bronx,Weekend,9.43
36005040701,Bronx,Weekend,16.42
36005040702,Bronx,Weekend,11.91
36005040800,Bronx,Weekend,16.9
36005040900,Bronx,Weekend,19.17
36005041100,Bronx,Weekend,6.19
36005041300,Bronx,Weekend,10.42
36005041400,Bronx,Weekend,14.71
36005041500,Bronx,Weekend,19.27
36005041800,Bronx,Weekend,13.93
36005041900,Bronx,Weekend,18.03
36005042000,Bronx,Weekend,10.22
36005042100,Bronx,Weekend,14.1
36005042200,Bronx,Weekend,7.81
36005042300,Bronx,Weekend,14.24
36005042400,Bronx,Weekend,15.8
36005042500,Bronx,Weekend,18.89
36005042600,Bronx,Weekend,13.21
36005042800,Bronx,Weekend,18.24
36005042901,Bronx,Weekend,17.83
36005042902,Bronx,Weekend,20.77
36005043000,Bronx,Weekend,22.09
36005043100,Bronx,Weekend,15.52
36005043400,Bronx,Weekend,8.85
36005043500,Bronx,Weekend,18.65
36005043600,Bronx,Weekend,0.91
36005044200,Bronx,Weekend,15.05
36005044400,Bronx,Weekend,17.37
36005044800,Bronx,Weekend,19.27
36005044901,Bronx,Weekend,27.02
36005044902,Bronx,Weekend,13.19
36005045101,Bronx,Weekend,15.81
36005045102,Bronx,Weekend,9.97
36005045600,Bronx,Weekend,16.23
36005045800,Bronx,Weekend,6.65
36005046000,Bronx,Weekend,19.24
36005046201,Bronx,Weekend,15.6
36005046202,Bronx,Weekend,16.04
36005048400,Bronx,Weekend,10.16
36005050400,Bronx,Weekend,-21.42
36005051600,Bronx,Weekend,7.35
36047000100,Kings,Weekend,1.67
36047000200,Kings,Weekend,8.64
36047000301,Kings,Weekend,22.8
36047000501,Kings,Weekend,-15.1
36047000502,Kings,Weekend,-27.68
36047000700,Kings,Weekend,0.05
36047000900,Kings,Weekend,-9.85
36047001100,Kings,Weekend,-5.62
36047001300,Kings,Weekend,12.74
36047001500,Kings,Weekend,5.77
36047001800,Kings,Weekend,4.42
36047002000,Kings,Weekend,7.14
36047002100,Kings,Weekend,15.91
36047002200,Kings,Weekend,15.35
36047002300,Kings,Weekend,12.5
36047002901,Kings,Weekend,12.77
36047003000,Kings,Weekend,10.32
36047003100,Kings,Weekend,18.37
36047003300,Kings,Weekend,14.47
36047003400,Kings,Weekend,24.08
36047003500,Kings,Weekend,16.44
36047003600,Kings,Weekend,10.58
36047003700,Kings,Weekend,12.39
36047003800,Kings,Weekend,22.21
36047003900,Kings,Weekend,5.91
36047004100,Kings,Weekend,1.71
36047004300,Kings,Weekend,12.02
36047004400,Kings,Weekend,6.13
36047004500,Kings,Weekend,21.34
36047004600,Kings,Weekend,33.81
36047004700,Kings,Weekend,4.29
36047004900,Kings,Weekend,12.6
36047005000,Kings,Weekend,28
36047005100,Kings,Weekend,2.34
36047005201,Kings,Weekend,21.11
36047005202,Kings,Weekend,19
36047005300,Kings,Weekend,16.11
36047005400,Kings,Weekend,16.75
36047005601,Kings,Weekend,25.17
36047005602,Kings,Weekend,16.52
36047005800,Kings,Weekend,20.63
36047005900,Kings,Weekend,2.8
36047006000,Kings,Weekend,14.54
36047006200,Kings,Weekend,10.05
36047006300,Kings,Weekend,22.23
36047006400,Kings,Weekend,16.73
36047006500,Kings,Weekend,11.87
36047006600,Kings,Weekend,19.71
36047006700,Kings,Weekend,9.93
36047006800,Kings,Weekend,14.16
36047006900,Kings,Weekend,14.52
36047007000,Kings,Weekend,12.53
36047007100,Kings,Weekend,11.37
36047007200,Kings,Weekend,22.53
36047007400,Kings,Weekend,14.94
36047007500,Kings,Weekend,10.07
36047007600,Kings,Weekend,16.84
36047007700,Kings,Weekend,11.75
36047007800,Kings,Weekend,14.26
36047008000,Kings,Weekend,5.82
36047008200,Kings,Weekend,10.24
36047008400,Kings,Weekend,8.03
36047008500,Kings,Weekend,11.24
36047008600,Kings,Weekend,9.15
36047008800,Kings,Weekend,5.83
36047009000,Kings,Weekend,18.96
36047009200,Kings,Weekend,27.41
36047009400,Kings,Weekend,23.62
36047009600,Kings,Weekend,19.22
36047009800,Kings,Weekend,16.08
36047010000,Kings,Weekend,6.47
36047010100,Kings,Weekend,15.35
36047010200,Kings,Weekend,20.59
36047010400,Kings,Weekend,21.64
36047010600,Kings,Weekend,24.42
36047010800,Kings,Weekend,9
36047011000,Kings,Weekend,27.56
36047011200,Kings,Weekend,23.39
36047011400,Kings,Weekend,0.16
36047011600,Kings,Weekend,3.71
36047011700,Kings,Weekend,24.91
36047011800,Kings,Weekend,10.98
36047011900,Kings,Weekend,9.02
36047012000,Kings,Weekend,14.95
36047012100,Kings,Weekend,28.87
36047012200,Kings,Weekend,16.58
36047012600,Kings,Weekend,13.16
36047012700,Kings,Weekend,1.49
36047012801,Kings,Weekend,27.43
36047012901,Kings,Weekend,7.75
36047012902,Kings,Weekend,17.23
36047013000,Kings,Weekend,4.89
36047013100,Kings,Weekend,7.23
36047013200,Kings,Weekend,17.34
36047013300,Kings,Weekend,23.87
36047013400,Kings,Weekend,25.23
36047013500,Kings,Weekend,16.49
36047013600,Kings,Weekend,20
36047013700,Kings,Weekend,12.81
36047013800,Kings,Weekend,18.67
36047013900,Kings,Weekend,10.49
36047014000,Kings,Weekend,13.67
36047014100,Kings,Weekend,-0.72
36047014200,Kings,Weekend,14.59
36047014300,Kings,Weekend,14.68
36047014500,Kings,Weekend,22.44
36047014700,Kings,Weekend,8.25
36047014800,Kings,Weekend,21.5
36047014900,Kings,Weekend,12.93
36047015000,Kings,Weekend,17.24
36047015100,Kings,Weekend,-1.44
36047015200,Kings,Weekend,16.4
36047015300,Kings,Weekend,8.68
36047015400,Kings,Weekend,9.11
36047015500,Kings,Weekend,5.9
36047015700,Kings,Weekend,1.11
36047015900,Kings,Weekend,7.66
36047016000,Kings,Weekend,11.12
36047016100,Kings,Weekend,14.6
36047016200,Kings,Weekend,6.99
36047016300,Kings,Weekend,-1.54
36047016400,Kings,Weekend,10.54
36047016500,Kings,Weekend,20.65
36047016600,Kings,Weekend,18.35
36047016700,Kings,Weekend,22.04
36047016800,Kings,Weekend,30.79
36047016900,Kings,Weekend,10.04
36047017000,Kings,Weekend,15.78
36047017100,Kings,Weekend,-8.76
36047017200,Kings,Weekend,21.98
36047017400,Kings,Weekend,30.64
36047017500,Kings,Weekend,42.25
36047017600,Kings,Weekend,18.33
36047017700,Kings,Weekend,17.58
36047017800,Kings,Weekend,21.78
36047017900,Kings,Weekend,5.58
36047018000,Kings,Weekend,20.38
36047018100,Kings,Weekend,27.09
36047018200,Kings,Weekend,21.26
36047018300,Kings,Weekend,5.86
36047018400,Kings,Weekend,16.43
36047018501,Kings,Weekend,11.64
36047018600,Kings,Weekend,15.7
36047018700,Kings,Weekend,19.7
36047018800,Kings,Weekend,12.92
36047019000,Kings,Weekend,15.74
36047019100,Kings,Weekend,8.15
36047019200,Kings,Weekend,22.53
