PERSON_TYPE,PER,ORIG_PURPOSE,TIME_USE
OTHER NON WORKING ADULT,15,ESCORT,100.661326875
OTHER NON WORKING ADULT,15,HOME,1168.74586583333
OTHER NON WORKING ADULT,15,MEAL,76.261704375
OTHER NON WORKING ADULT,15,OTHER,0
OTHER NON WORKING ADULT,15,SCHOOL,154.573368333333
OTHER NON WORKING ADULT,15,SHOP,1418.97807333333
OTHER NON WORKING ADULT,15,SOC AND REC,536.136620625
OTHER NON WORKING ADULT,15,WORK,405.198823541667
OTHER NON WORKING ADULT,16,COMMUTE,909.058752223475
OTHER NON WORKING ADULT,16,ESCORT,112.018787916667
OTHER NON WORKING ADULT,16,HOME,1319.60298979167
OTHER NON WORKING ADULT,16,MEAL,76.2585614583334
OTHER NON WORKING ADULT,16,OTHER,0
OTHER NON WORKING ADULT,16,SCHOOL,143.116035833333
OTHER NON WORKING ADULT,16,SHOP,1691.92234
OTHER NON WORKING ADULT,16,SOC AND REC,565.404153125
OTHER NON WORKING ADULT,16,WORK,427.868844583334
OTHER NON WORKING ADULT,17,COMMUTE,927.164418611176
OTHER NON WORKING ADULT,17,ESCORT,108.639871458333
OTHER NON WORKING ADULT,17,HOME,1370.95611833333
OTHER NON WORKING ADULT,17,MEAL,123.069889166667
OTHER NON WORKING ADULT,17,OTHER,0
OTHER NON WORKING ADULT,17,SCHOOL,163.407921666667
OTHER NON WORKING ADULT,17,SHOP,1705.28541125
OTHER NON WORKING ADULT,17,SOC AND REC,483.067925416667
OTHER NON WORKING ADULT,17,WORK,477.157444166667
OTHER NON WORKING ADULT,18,COMMUTE,887.510551678641
OTHER NON WORKING ADULT,18,ESCORT,157.297422083333
OTHER NON WORKING ADULT,18,HOME,1500.79035020833
OTHER NON WORKING ADULT,18,MEAL,290.43847625
OTHER NON WORKING ADULT,18,OTHER,0
OTHER NON WORKING ADULT,18,SCHOOL,149.567652708333
OTHER NON WORKING ADULT,18,SHOP,1723.27894583333
OTHER NON WORKING ADULT,18,SOC AND REC,509.424929375
OTHER NON WORKING ADULT,18,WORK,453.553641458334
OTHER NON WORKING ADULT,19,COMMUTE,792.266926210832
OTHER NON WORKING ADULT,19,ESCORT,199.767690208333
OTHER NON WORKING ADULT,19,HOME,1483.02639
OTHER NON WORKING ADULT,19,MEAL,360.502338541667
OTHER NON WORKING ADULT,19,OTHER,0
OTHER NON WORKING ADULT,19,SCHOOL,139.19430125
OTHER NON WORKING ADULT,19,SHOP,1572.6296175
OTHER NON WORKING ADULT,19,SOC AND REC,447.899832708333
OTHER NON WORKING ADULT,19,WORK,482.908546458334
OTHER NON WORKING ADULT,20,COMMUTE,817.078765105682
OTHER NON WORKING ADULT,20,ESCORT,200.166662916667
OTHER NON WORKING ADULT,20,HOME,1577.57143791667
OTHER NON WORKING ADULT,20,MEAL,364.83910375
OTHER NON WORKING ADULT,20,OTHER,0
OTHER NON WORKING ADULT,20,SCHOOL,139.330295416667
OTHER NON WORKING ADULT,20,SHOP,1618.25528666667
OTHER NON WORKING ADULT,20,SOC AND REC,498.583322291667
OTHER NON WORKING ADULT,20,WORK,517.059829375
OTHER NON WORKING ADULT,21,COMMUTE,838.891835844918
OTHER NON WORKING ADULT,21,ESCORT,158.485341458333
OTHER NON WORKING ADULT,21,HOME,1608.31290354167
OTHER NON WORKING ADULT,21,MEAL,191.819156458333
OTHER NON WORKING ADULT,21,OTHER,0
OTHER NON WORKING ADULT,21,SCHOOL,139.330295416667
OTHER NON WORKING ADULT,21,SHOP,1726.22778020833
OTHER NON WORKING ADULT,21,SOC AND REC,535.096886666667
OTHER NON WORKING ADULT,21,WORK,515.045904166667
OTHER NON WORKING ADULT,22,COMMUTE,829.219856322508
OTHER NON WORKING ADULT,22,ESCORT,153.693665208333
OTHER NON WORKING ADULT,22,HOME,1617.711448125
OTHER NON WORKING ADULT,22,MEAL,172.115119166667
OTHER NON WORKING ADULT,22,OTHER,0
OTHER NON WORKING ADULT,22,SCHOOL,130.471474375
OTHER NON WORKING ADULT,22,SHOP,1716.100985625
OTHER NON WORKING ADULT,22,SOC AND REC,560.482440833333
OTHER NON WORKING ADULT,22,WORK,522.524700625
OTHER NON WORKING ADULT,23,COMMUTE,903.051069658015
OTHER NON WORKING ADULT,23,ESCORT,176.328791875
OTHER NON WORKING ADULT,23,HOME,1701.79926208333
OTHER NON WORKING ADULT,23,MEAL,162.614642291667
OTHER NON WORKING ADULT,23,OTHER,0
OTHER NON WORKING ADULT,23,SCHOOL,121.928710625
OTHER NON WORKING ADULT,23,SHOP,1587.66552354167
OTHER NON WORKING ADULT,23,SOC AND REC,579.266573125
OTHER NON WORKING ADULT,23,WORK,471.893291041667
OTHER NON WORKING ADULT,24,COMMUTE,782.224671818899
OTHER NON WORKING ADULT,24,ESCORT,163.936506666667
OTHER NON WORKING ADULT,24,HOME,1630.05995291667
OTHER NON WORKING ADULT,24,MEAL,153.023667708333
OTHER NON WORKING ADULT,24,OTHER,0
OTHER NON WORKING ADULT,24,SCHOOL,85.7083739583334
OTHER NON WORKING ADULT,24,SHOP,1498.792900625
OTHER NON WORKING ADULT,24,SOC AND REC,588.74535875
OTHER NON WORKING ADULT,24,WORK,411.309014166667
OTHER NON WORKING ADULT,25,COMMUTE,893.832363929044
OTHER NON WORKING ADULT,25,ESCORT,236.960208333333
OTHER NON WORKING ADULT,25,HOME,1784.71566333333
OTHER NON WORKING ADULT,25,MEAL,101.814256875
OTHER NON WORKING ADULT,25,OTHER,0
OTHER NON WORKING ADULT,25,SCHOOL,65.7080625
OTHER NON WORKING ADULT,25,SHOP,1525.69495145833
OTHER NON WORKING ADULT,25,SOC AND REC,584.133854791667
OTHER NON WORKING ADULT,25,WORK,392.038236666667
OTHER NON WORKING ADULT,26,COMMUTE,909.405114589658
OTHER NON WORKING ADULT,26,ESCORT,192.591066875
OTHER NON WORKING ADULT,26,HOME,1813.809329375
OTHER NON WORKING ADULT,26,MEAL,103.232392083333
OTHER NON WORKING ADULT,26,OTHER,0
OTHER NON WORKING ADULT,26,SCHOOL,22.8702572916667
OTHER NON WORKING ADULT,26,SHOP,1149.41317354167
OTHER NON WORKING ADULT,26,SOC AND REC,545.539044166667
OTHER NON WORKING ADULT,26,WORK,401.188137916667
OTHER NON WORKING ADULT,27,COMMUTE,855.224639593593
OTHER NON WORKING ADULT,27,ESCORT,163.221157916667
OTHER NON WORKING ADULT,27,HOME,1761.3417475
OTHER NON WORKING ADULT,27,MEAL,111.852215
OTHER NON WORKING ADULT,27,OTHER,0
OTHER NON WORKING ADULT,27,SCHOOL,18.6950352083333
OTHER NON WORKING ADULT,27,SHOP,1048.73738083333
OTHER NON WORKING ADULT,27,SOC AND REC,449.244755833333
OTHER NON WORKING ADULT,27,WORK,400.4178275
OTHER NON WORKING ADULT,28,COMMUTE,695.673813692577
OTHER NON WORKING ADULT,28,ESCORT,135.937520625
OTHER NON WORKING ADULT,28,HOME,1646.23428604167
OTHER NON WORKING ADULT,28,MEAL,202.210785416667
OTHER NON WORKING ADULT,28,OTHER,0
OTHER NON WORKING ADULT,28,SCHOOL,13.1753229166667
OTHER NON WORKING ADULT,28,SHOP,716.438222291667
OTHER NON WORKING ADULT,28,SOC AND REC,443.782339375
OTHER NON WORKING ADULT,28,WORK,355.084129583333
OTHER NON WORKING ADULT,29,COMMUTE,759.860526003647
OTHER NON WORKING ADULT,29,ESCORT,129.418877083333
OTHER NON WORKING ADULT,29,HOME,1560.45933479167
OTHER NON WORKING ADULT,29,MEAL,283.508901666667
OTHER NON WORKING ADULT,29,OTHER,0
OTHER NON WORKING ADULT,29,SCHOOL,7.62061291666667
OTHER NON WORKING ADULT,29,SHOP,798.235730416667
OTHER NON WORKING ADULT,29,SOC AND REC,525.475937291667
OTHER NON WORKING ADULT,29,WORK,334.398384375
OTHER NON WORKING ADULT,30,COMMUTE,675.377104769051
OTHER NON WORKING ADULT,30,ESCORT,72.946831875
OTHER NON WORKING ADULT,30,HOME,1526.40107125
OTHER NON WORKING ADULT,30,MEAL,248.676855625
OTHER NON WORKING ADULT,30,OTHER,0
OTHER NON WORKING ADULT,30,SCHOOL,6.85134145833333
OTHER NON WORKING ADULT,30,SHOP,750.565423333334
OTHER NON WORKING ADULT,30,SOC AND REC,649.552436875
OTHER NON WORKING ADULT,30,WORK,274.4961825
OTHER NON WORKING ADULT,31,COMMUTE,715.123342112497
OTHER NON WORKING ADULT,31,ESCORT,44.08140125
OTHER NON WORKING ADULT,31,HOME,1412.04657875
OTHER NON WORKING ADULT,31,MEAL,284.632204375
OTHER NON WORKING ADULT,31,OTHER,0
OTHER NON WORKING ADULT,31,SCHOOL,3.38569270833333
OTHER NON WORKING ADULT,31,SHOP,786.013074791667
OTHER NON WORKING ADULT,31,SOC AND REC,666.568183541667
OTHER NON WORKING ADULT,31,WORK,267.3472125
OTHER NON WORKING ADULT,32,COMMUTE,529.879727036629
OTHER NON WORKING ADULT,32,ESCORT,25.1262802083333
OTHER NON WORKING ADULT,32,HOME,1268.48571541667
OTHER NON WORKING ADULT,32,MEAL,235.992920833334
OTHER NON WORKING ADULT,32,OTHER,0
OTHER NON WORKING ADULT,32,SCHOOL,5.33207145833333
OTHER NON WORKING ADULT,32,SHOP,725.738588541667
OTHER NON WORKING ADULT,32,SOC AND REC,646.710807500001
OTHER NON WORKING ADULT,32,WORK,239.0926825
OTHER NON WORKING ADULT,33,COMMUTE,486.786134175518
OTHER NON WORKING ADULT,33,ESCORT,47.5675154166667
OTHER NON WORKING ADULT,33,HOME,1248.65008395833
OTHER NON WORKING ADULT,33,MEAL,355.296923541667
OTHER NON WORKING ADULT,33,OTHER,0
OTHER NON WORKING ADULT,33,SCHOOL,5.33207145833333
OTHER NON WORKING ADULT,33,SHOP,656.201398541667
OTHER NON WORKING ADULT,33,SOC AND REC,726.873829583334
OTHER NON WORKING ADULT,33,WORK,202.120566041667
OTHER NON WORKING ADULT,34,COMMUTE,331.440881223415
OTHER NON WORKING ADULT,34,ESCORT,41.1768183333333
OTHER NON WORKING ADULT,34,HOME,1155.8377625
OTHER NON WORKING ADULT,34,MEAL,303.125276041667
OTHER NON WORKING ADULT,34,OTHER,0
OTHER NON WORKING ADULT,34,SCHOOL,10.35403875
OTHER NON WORKING ADULT,34,SHOP,521.135615833333
OTHER NON WORKING ADULT,34,SOC AND REC,552.142101666667
OTHER NON WORKING ADULT,34,WORK,181.846874791667
OTHER NON WORKING ADULT,35,COMMUTE,352.245222618901
OTHER NON WORKING ADULT,35,ESCORT,56.0873727083333
OTHER NON WORKING ADULT,35,HOME,1141.35650520833
OTHER NON WORKING ADULT,35,MEAL,386.931766458333
OTHER NON WORKING ADULT,35,OTHER,0
OTHER NON WORKING ADULT,35,SCHOOL,10.35403875
OTHER NON WORKING ADULT,35,SHOP,401.3234125
OTHER NON WORKING ADULT,35,SOC AND REC,502.671493958333
OTHER NON WORKING ADULT,35,WORK,174.298528541667
OTHER NON WORKING ADULT,36,COMMUTE,266.571601800614
OTHER NON WORKING ADULT,36,ESCORT,43.1836991666667
OTHER NON WORKING ADULT,36,HOME,1091.32367770833
OTHER NON WORKING ADULT,36,MEAL,302.462539375
OTHER NON WORKING ADULT,36,OTHER,0
OTHER NON WORKING ADULT,36,SCHOOL,8.38681770833333
OTHER NON WORKING ADULT,36,SHOP,195.291475
OTHER NON WORKING ADULT,36,SOC AND REC,447.350639166667
OTHER NON WORKING ADULT,36,WORK,146.582652083333
OTHER NON WORKING ADULT,37,COMMUTE,286.613720556749
OTHER NON WORKING ADULT,37,ESCORT,24.8416097916667
OTHER NON WORKING ADULT,37,HOME,1017.08017833333
OTHER NON WORKING ADULT,37,MEAL,256.442384583333
OTHER NON WORKING ADULT,37,OTHER,0
OTHER NON WORKING ADULT,37,SCHOOL,8.38681770833333
OTHER NON WORKING ADULT,37,SHOP,181.513538125
OTHER NON WORKING ADULT,37,SOC AND REC,376.731402083333
OTHER NON WORKING ADULT,37,WORK,113.036077291667
OTHER NON WORKING ADULT,38,COMMUTE,314.026062163859
OTHER NON WORKING ADULT,38,ESCORT,70.6475135416667
OTHER NON WORKING ADULT,38,HOME,1052.27632854167
OTHER NON WORKING ADULT,38,MEAL,131.743506875
OTHER NON WORKING ADULT,38,OTHER,0
OTHER NON WORKING ADULT,38,SCHOOL,0
OTHER NON WORKING ADULT,38,SHOP,156.476309166667
OTHER NON WORKING ADULT,38,SOC AND REC,291.097403333333
OTHER NON WORKING ADULT,38,WORK,102.08186625
OTHER NON WORKING ADULT,39,COMMUTE,208.403623132319
OTHER NON WORKING ADULT,39,ESCORT,11.497743125
OTHER NON WORKING ADULT,39,HOME,1023.99037291667
OTHER NON WORKING ADULT,39,MEAL,105.095602291667
OTHER NON WORKING ADULT,39,OTHER,0
OTHER NON WORKING ADULT,39,SCHOOL,0
OTHER NON WORKING ADULT,39,SHOP,82.0793927083333
OTHER NON WORKING ADULT,39,SOC AND REC,139.121798333333
OTHER NON WORKING ADULT,39,WORK,88.8821789583333
OTHER NON WORKING ADULT,40,COMMUTE,152.58097328436
OTHER NON WORKING ADULT,40,ESCORT,11.497743125
OTHER NON WORKING ADULT,40,HOME,877.144256875001
OTHER NON WORKING ADULT,40,MEAL,126.695099583333
OTHER NON WORKING ADULT,40,OTHER,0
OTHER NON WORKING ADULT,40,SCHOOL,0
OTHER NON WORKING ADULT,40,SHOP,95.2664614583333
OTHER NON WORKING ADULT,40,SOC AND REC,93.1286122916667
OTHER NON WORKING ADULT,40,WORK,66.5345054166667
OTHER NON WORKING ADULT,41,COMMUTE,113.551185549291
OTHER NON WORKING ADULT,41,ESCORT,17.4653235416667
OTHER NON WORKING ADULT,41,HOME,938.354210625001
OTHER NON WORKING ADULT,41,MEAL,0
OTHER NON WORKING ADULT,41,OTHER,0
OTHER NON WORKING ADULT,41,SCHOOL,0
OTHER NON WORKING ADULT,41,SHOP,52.2436110416667
OTHER NON WORKING ADULT,41,SOC AND REC,70.9723477083334
OTHER NON WORKING ADULT,41,WORK,51.8052766666667
OTHER NON WORKING ADULT,42,COMMUTE,68.6197865490593
OTHER NON WORKING ADULT,42,ESCORT,26.0628460416667
OTHER NON WORKING ADULT,42,HOME,822.225278333334
OTHER NON WORKING ADULT,42,MEAL,0
OTHER NON WORKING ADULT,42,OTHER,0
OTHER NON WORKING ADULT,42,SCHOOL,0
OTHER NON WORKING ADULT,42,SHOP,38.3439102083333
OTHER NON WORKING ADULT,42,SOC AND REC,81.7217125
OTHER NON WORKING ADULT,42,WORK,40.4347322916667
OTHER NON WORKING ADULT,43,COMMUTE,91.613213776895
OTHER NON WORKING ADULT,43,ESCORT,18.4494622916667
OTHER NON WORKING ADULT,43,HOME,874.471916875001
OTHER NON WORKING ADULT,43,MEAL,0
OTHER NON WORKING ADULT,43,OTHER,0
OTHER NON WORKING ADULT,43,SCHOOL,0
OTHER NON WORKING ADULT,43,SHOP,46.8704975
OTHER NON WORKING ADULT,43,SOC AND REC,99.8852420833333
OTHER NON WORKING ADULT,43,WORK,40.4347322916667
OTHER NON WORKING ADULT,44,COMMUTE,39.634058254557
OTHER NON WORKING ADULT,44,ESCORT,5.05467791666667
OTHER NON WORKING ADULT,44,HOME,819.711775000001
OTHER NON WORKING ADULT,44,MEAL,0
OTHER NON WORKING ADULT,44,OTHER,0
OTHER NON WORKING ADULT,44,SCHOOL,0
OTHER NON WORKING ADULT,44,SHOP,54.65696
OTHER NON WORKING ADULT,44,SOC AND REC,61.7743135416667
OTHER NON WORKING ADULT,44,WORK,12.0648729166667
OTHER NON WORKING ADULT,45,COMMUTE,37.0513400083765
OTHER NON WORKING ADULT,45,ESCORT,5.05467791666667
OTHER NON WORKING ADULT,45,HOME,814.674089166668
OTHER NON WORKING ADULT,45,MEAL,0
OTHER NON WORKING ADULT,45,OTHER,0
OTHER NON WORKING ADULT,45,SCHOOL,0
OTHER NON WORKING ADULT,45,SHOP,42.0775375
OTHER NON WORKING ADULT,45,SOC AND REC,61.569800625
OTHER NON WORKING ADULT,45,WORK,12.0648729166667
OTHER NON WORKING ADULT,46,COMMUTE,43.1814378734228
OTHER NON WORKING ADULT,46,ESCORT,5.05467791666667
OTHER NON WORKING ADULT,46,HOME,826.718200833334
OTHER NON WORKING ADULT,46,MEAL,5.06003729166667
OTHER NON WORKING ADULT,46,OTHER,0
OTHER NON WORKING ADULT,46,SCHOOL,0
OTHER NON WORKING ADULT,46,SHOP,43.6710247916667
OTHER NON WORKING ADULT,46,SOC AND REC,58.7577929166667
OTHER NON WORKING ADULT,46,WORK,11.2053597916667
OTHER NON WORKING ADULT,47,COMMUTE,36.1353400060617
OTHER NON WORKING ADULT,47,ESCORT,15.1747525
OTHER NON WORKING ADULT,47,HOME,815.643811458334
OTHER NON WORKING ADULT,47,MEAL,5.06003729166667
OTHER NON WORKING ADULT,47,OTHER,0
OTHER NON WORKING ADULT,47,SCHOOL,0
OTHER NON WORKING ADULT,47,SHOP,48.4639847916667
OTHER NON WORKING ADULT,47,SOC AND REC,53.3187527083333
OTHER NON WORKING ADULT,47,WORK,11.2053597916667
OTHER NON WORKING ADULT,48,COMMUTE,34.6607997442561
OTHER NON WORKING ADULT,48,ESCORT,0
OTHER NON WORKING ADULT,48,HOME,817.708095416667
OTHER NON WORKING ADULT,48,MEAL,5.05467791666667
OTHER NON WORKING ADULT,48,OTHER,0
OTHER NON WORKING ADULT,48,SCHOOL,0
OTHER NON WORKING ADULT,48,SHOP,38.3439102083333
OTHER NON WORKING ADULT,48,SOC AND REC,49.4198760416667
OTHER NON WORKING ADULT,48,WORK,11.2053597916667
SEASONAL RESIDENT,1,COMMUTE,37.3177661658894
SEASONAL RESIDENT,1,ESCORT,0
SEASONAL RESIDENT,1,HOME,486.50656625
SEASONAL RESIDENT,1,MEAL,17.5664435416667
SEASONAL RESIDENT,1,OTHER,0
SEASONAL RESIDENT,1,SCHOOL,0
SEASONAL RESIDENT,1,SHOP,23.984428125
SEASONAL RESIDENT,1,SOC AND REC,5.16314833333333
SEASONAL RESIDENT,1,WORK,0
SEASONAL RESIDENT,2,COMMUTE,29.87152711207
SEASONAL RESIDENT,2,ESCORT,0
SEASONAL RESIDENT,2,HOME,490.387423541666
SEASONAL RESIDENT,2,MEAL,17.5664435416667
SEASONAL RESIDENT,2,OTHER,0
SEASONAL RESIDENT,2,SCHOOL,0
SEASONAL RESIDENT,2,SHOP,51.1253597916667
SEASONAL RESIDENT,2,SOC AND REC,5.16314833333333
SEASONAL RESIDENT,2,WORK,10.9196872916667
SEASONAL RESIDENT,3,COMMUTE,23.7932358748015
SEASONAL RESIDENT,3,ESCORT,0
SEASONAL RESIDENT,3,HOME,481.814012916666
SEASONAL RESIDENT,3,MEAL,17.5664435416667
SEASONAL RESIDENT,3,OTHER,0
SEASONAL RESIDENT,3,SCHOOL,0
SEASONAL RESIDENT,3,SHOP,37.5548939583333
SEASONAL RESIDENT,3,SOC AND REC,5.16314833333333
SEASONAL RESIDENT,3,WORK,7.03883
SEASONAL RESIDENT,4,COMMUTE,37.5575282944774
SEASONAL RESIDENT,4,ESCORT,1.866746875
SEASONAL RESIDENT,4,HOME,495.38447875
SEASONAL RESIDENT,4,MEAL,6.52456958333333
SEASONAL RESIDENT,4,OTHER,0
SEASONAL RESIDENT,4,SCHOOL,0
SEASONAL RESIDENT,4,SHOP,21.6381514583333
SEASONAL RESIDENT,4,SOC AND REC,5.16314833333333
SEASONAL RESIDENT,4,WORK,9.38510666666667
SEASONAL RESIDENT,5,COMMUTE,54.9179081736441
SEASONAL RESIDENT,5,ESCORT,7.01380583333333
SEASONAL RESIDENT,5,HOME,495.38447875
SEASONAL RESIDENT,5,MEAL,6.52456958333333
SEASONAL RESIDENT,5,OTHER,0
SEASONAL RESIDENT,5,SCHOOL,0
SEASONAL RESIDENT,5,SHOP,37.07492125
SEASONAL RESIDENT,5,SOC AND REC,16.2050222916667
SEASONAL RESIDENT,5,WORK,4.69255333333333
SEASONAL RESIDENT,6,COMMUTE,61.2174830701719
SEASONAL RESIDENT,6,ESCORT,5.14705895833333
SEASONAL RESIDENT,6,HOME,481.814012916666
SEASONAL RESIDENT,6,MEAL,6.52456958333333
SEASONAL RESIDENT,6,OTHER,0
SEASONAL RESIDENT,6,SCHOOL,13.5704658333333
SEASONAL RESIDENT,6,SHOP,21.7090539583333
SEASONAL RESIDENT,6,SOC AND REC,17.9861395833333
SEASONAL RESIDENT,6,WORK,9.38510666666667
SEASONAL RESIDENT,7,COMMUTE,115.289616102116
SEASONAL RESIDENT,7,ESCORT,55.51552
SEASONAL RESIDENT,7,HOME,512.677150833333
SEASONAL RESIDENT,7,MEAL,6.52456958333333
SEASONAL RESIDENT,7,OTHER,0
SEASONAL RESIDENT,7,SCHOOL,0
SEASONAL RESIDENT,7,SHOP,22.01630875
SEASONAL RESIDENT,7,SOC AND REC,51.8521202083333
SEASONAL RESIDENT,7,WORK,45.7309047916667
SEASONAL RESIDENT,8,COMMUTE,92.7553021680885
SEASONAL RESIDENT,8,ESCORT,58.5518283333334
SEASONAL RESIDENT,8,HOME,531.0233675
SEASONAL RESIDENT,8,MEAL,6.52456958333333
SEASONAL RESIDENT,8,OTHER,0
SEASONAL RESIDENT,8,SCHOOL,3.73349375
SEASONAL RESIDENT,8,SHOP,27.7248372916667
SEASONAL RESIDENT,8,SOC AND REC,43.0406216666667
SEASONAL RESIDENT,8,WORK,43.8228170833333
SEASONAL RESIDENT,9,COMMUTE,146.750162452232
SEASONAL RESIDENT,9,ESCORT,64.5364404166667
SEASONAL RESIDENT,9,HOME,519.696329166666
SEASONAL RESIDENT,9,MEAL,13.184719375
SEASONAL RESIDENT,9,OTHER,0
SEASONAL RESIDENT,9,SCHOOL,43.1226560416667
SEASONAL RESIDENT,9,SHOP,52.9582022916667
SEASONAL RESIDENT,9,SOC AND REC,16.6631889583333
SEASONAL RESIDENT,9,WORK,74.9320964583333
SEASONAL RESIDENT,10,COMMUTE,262.741323185174
SEASONAL RESIDENT,10,ESCORT,110.429101458333
SEASONAL RESIDENT,10,HOME,459.916765833333
SEASONAL RESIDENT,10,MEAL,14.909394375
SEASONAL RESIDENT,10,OTHER,0
SEASONAL RESIDENT,10,SCHOOL,63.85157625
SEASONAL RESIDENT,10,SHOP,98.5777260416667
SEASONAL RESIDENT,10,SOC AND REC,49.5606395833334
SEASONAL RESIDENT,10,WORK,142.219015
SEASONAL RESIDENT,11,COMMUTE,296.340947044362
SEASONAL RESIDENT,11,ESCORT,109.3484775
SEASONAL RESIDENT,11,HOME,462.870217916666
SEASONAL RESIDENT,11,MEAL,11.9191114583333
SEASONAL RESIDENT,11,OTHER,0
SEASONAL RESIDENT,11,SCHOOL,59.0251929166667
SEASONAL RESIDENT,11,SHOP,132.7536225
SEASONAL RESIDENT,11,SOC AND REC,82.9573052083334
SEASONAL RESIDENT,11,WORK,309.007009375
SEASONAL RESIDENT,12,COMMUTE,246.97614414251
SEASONAL RESIDENT,12,ESCORT,127.773024583333
SEASONAL RESIDENT,12,HOME,411.03333125
SEASONAL RESIDENT,12,MEAL,21.1271747916667
SEASONAL RESIDENT,12,OTHER,0
SEASONAL RESIDENT,12,SCHOOL,61.2746929166667
SEASONAL RESIDENT,12,SHOP,198.437267916667
SEASONAL RESIDENT,12,SOC AND REC,102.168486458333
SEASONAL RESIDENT,12,WORK,372.309026041667
SEASONAL RESIDENT,13,COMMUTE,318.248150048645
SEASONAL RESIDENT,13,ESCORT,144.742891041667
SEASONAL RESIDENT,13,HOME,392.083962916666
SEASONAL RESIDENT,13,MEAL,12.1633975
SEASONAL RESIDENT,13,OTHER,0
SEASONAL RESIDENT,13,SCHOOL,80.5581164583333
SEASONAL RESIDENT,13,SHOP,249.000563333333
SEASONAL RESIDENT,13,SOC AND REC,143.576615833333
SEASONAL RESIDENT,13,WORK,400.76632875
SEASONAL RESIDENT,14,COMMUTE,354.653282254316
SEASONAL RESIDENT,14,ESCORT,128.267208333333
SEASONAL RESIDENT,14,HOME,361.810962708333
SEASONAL RESIDENT,14,MEAL,33.8505139583333
SEASONAL RESIDENT,14,OTHER,0
SEASONAL RESIDENT,14,SCHOOL,108.331575208333
SEASONAL RESIDENT,14,SHOP,327.54032625
SEASONAL RESIDENT,14,SOC AND REC,208.62297875
SEASONAL RESIDENT,14,WORK,460.551219166667
SEASONAL RESIDENT,15,COMMUTE,352.861079625689
SEASONAL RESIDENT,15,ESCORT,122.674851666667
SEASONAL RESIDENT,15,HOME,363.080031666667
SEASONAL RESIDENT,15,MEAL,41.5679466666667
SEASONAL RESIDENT,15,OTHER,0
SEASONAL RESIDENT,15,SCHOOL,111.495108541667
SEASONAL RESIDENT,15,SHOP,371.422695208333
SEASONAL RESIDENT,15,SOC AND REC,284.045634791667
SEASONAL RESIDENT,15,WORK,464.832603541667
SEASONAL RESIDENT,16,COMMUTE,418.401612967634
SEASONAL RESIDENT,16,ESCORT,122.929513125
SEASONAL RESIDENT,16,HOME,436.362896458333
SEASONAL RESIDENT,16,MEAL,67.8461733333334
SEASONAL RESIDENT,16,OTHER,0
SEASONAL RESIDENT,16,SCHOOL,126.428612083333
SEASONAL RESIDENT,16,SHOP,445.203137291667
SEASONAL RESIDENT,16,SOC AND REC,286.853126875
SEASONAL RESIDENT,16,WORK,491.432242291667
SEASONAL RESIDENT,17,COMMUTE,325.913761637847
SEASONAL RESIDENT,17,ESCORT,139.393742291667
SEASONAL RESIDENT,17,HOME,405.81908125
SEASONAL RESIDENT,17,MEAL,46.92607
SEASONAL RESIDENT,17,OTHER,0
SEASONAL RESIDENT,17,SCHOOL,125.469969166667
SEASONAL RESIDENT,17,SHOP,405.614475208333
SEASONAL RESIDENT,17,SOC AND REC,245.405281041667
SEASONAL RESIDENT,17,WORK,517.030665416667
SEASONAL RESIDENT,18,COMMUTE,419.806730926802
SEASONAL RESIDENT,18,ESCORT,145.321091458333
SEASONAL RESIDENT,18,HOME,479.165618125
SEASONAL RESIDENT,18,MEAL,73.1286029166667
SEASONAL RESIDENT,18,OTHER,0
SEASONAL RESIDENT,18,SCHOOL,130.38956125
SEASONAL RESIDENT,18,SHOP,441.928981458333
SEASONAL RESIDENT,18,SOC AND REC,263.044533125
SEASONAL RESIDENT,18,WORK,505.331355208333
SEASONAL RESIDENT,19,COMMUTE,461.166129579696
SEASONAL RESIDENT,19,ESCORT,150.461501041667
SEASONAL RESIDENT,19,HOME,464.351140833333
SEASONAL RESIDENT,19,MEAL,84.11831
SEASONAL RESIDENT,19,OTHER,0
SEASONAL RESIDENT,19,SCHOOL,157.271428125
SEASONAL RESIDENT,19,SHOP,441.996616666667
SEASONAL RESIDENT,19,SOC AND REC,308.188682708333
SEASONAL RESIDENT,19,WORK,544.80332125
SEASONAL RESIDENT,20,COMMUTE,338.567828394858
SEASONAL RESIDENT,20,ESCORT,130.003008541667
SEASONAL RESIDENT,20,HOME,484.129096666666
SEASONAL RESIDENT,20,MEAL,150.497852291667
SEASONAL RESIDENT,20,OTHER,0
SEASONAL RESIDENT,20,SCHOOL,140.115880833333
SEASONAL RESIDENT,20,SHOP,427.119549583333
SEASONAL RESIDENT,20,SOC AND REC,212.357157083333
SEASONAL RESIDENT,20,WORK,543.244706875
SEASONAL RESIDENT,21,COMMUTE,328.822513813971
SEASONAL RESIDENT,21,ESCORT,104.3045725
SEASONAL RESIDENT,21,HOME,511.565545416667
SEASONAL RESIDENT,21,MEAL,149.627269375
SEASONAL RESIDENT,21,OTHER,0
SEASONAL RESIDENT,21,SCHOOL,153.676908541667
SEASONAL RESIDENT,21,SHOP,490.069160416667
SEASONAL RESIDENT,21,SOC AND REC,242.870437083333
SEASONAL RESIDENT,21,WORK,548.484596875
SEASONAL RESIDENT,22,COMMUTE,322.093789344664
SEASONAL RESIDENT,22,ESCORT,138.173019166667
