ZONE,COUNTY,PERSON GROUP,QUANTITY
1859,Rutherford,VISITORS,11.26
1860,Rutherford,RESIDENTS,5486.67
1860,Rutherford,VISITORS,598.9
1861,Rutherford,RESIDENTS,2655.79
1861,Rutherford,VISITORS,46.74
1862,Rutherford,RESIDENTS,2710.25
1862,Rutherford,VISITORS,86.29
1863,Rutherford,RESIDENTS,316.23
1863,Rutherford,VISITORS,66.91
1864,Rutherford,RESIDENTS,63.78
1864,Rutherford,VISITORS,8.17
1865,Rutherford,RESIDENTS,3187.75
1865,Rutherford,VISITORS,285.63
1866,Rutherford,RESIDENTS,3755.64
1866,Rutherford,VISITORS,294.22
1867,Rutherford,RESIDENTS,916.15
1867,Rutherford,VISITORS,26.36
1868,Rutherford,RESIDENTS,2129.67
1868,Rutherford,VISITORS,158.08
1869,Rutherford,RESIDENTS,338.61
1869,Rutherford,VISITORS,0.53
1870,Rutherford,RESIDENTS,724.64
1870,Rutherford,VISITORS,31.94
1871,Rutherford,RESIDENTS,144.72
1871,Rutherford,VISITORS,0.39
1872,Rutherford,RESIDENTS,1112.84
1872,Rutherford,VISITORS,8.98
1873,Rutherford,RESIDENTS,502.77
1873,Rutherford,VISITORS,4.34
1874,Rutherford,RESIDENTS,2882.14
1874,Rutherford,VISITORS,61.86
1875,Rutherford,RESIDENTS,1984.84
1875,Rutherford,VISITORS,88.02
1876,Rutherford,RESIDENTS,2518.12
1876,Rutherford,VISITORS,23.32
1877,Rutherford,RESIDENTS,1045.8
1877,Rutherford,VISITORS,27.28
1878,Rutherford,RESIDENTS,9141.86
1878,Rutherford,VISITORS,149.01
1879,Rutherford,RESIDENTS,2607.46
1879,Rutherford,VISITORS,21.93
1880,Rutherford,RESIDENTS,2466.41
1880,Rutherford,VISITORS,50.73
1881,Rutherford,RESIDENTS,940.74
1881,Rutherford,VISITORS,9.1
1882,Rutherford,RESIDENTS,2779.27
1882,Rutherford,VISITORS,57.99
1883,Rutherford,RESIDENTS,1563.89
1883,Rutherford,VISITORS,14.48
1884,Rutherford,RESIDENTS,900.39
1884,Rutherford,VISITORS,7.15
1885,Rutherford,RESIDENTS,783.8
1885,Rutherford,VISITORS,12.52
1886,Rutherford,RESIDENTS,1891.15
1886,Rutherford,VISITORS,30.04
1887,Rutherford,RESIDENTS,3558.09
1887,Rutherford,VISITORS,78.28
1888,Rutherford,RESIDENTS,5680.42
1888,Rutherford,VISITORS,166.13
1889,Rutherford,RESIDENTS,381.01
1889,Rutherford,VISITORS,5.35
1890,Rutherford,RESIDENTS,1935.28
1890,Rutherford,VISITORS,109.8
1891,Rutherford,RESIDENTS,13133.61
1891,Rutherford,VISITORS,436.96
1892,Rutherford,RESIDENTS,4093.85
1892,Rutherford,VISITORS,66.29
1893,Rutherford,RESIDENTS,6461.66
1893,Rutherford,VISITORS,84.32
1894,Rutherford,RESIDENTS,3008.98
1894,Rutherford,VISITORS,57.2
1895,Rutherford,RESIDENTS,670.33
1895,Rutherford,VISITORS,11.86
1896,Rutherford,RESIDENTS,1511.42
1896,Rutherford,VISITORS,28.63
1897,Rutherford,RESIDENTS,4724.67
1897,Rutherford,VISITORS,74.23
1898,Rutherford,RESIDENTS,4175.37
1898,Rutherford,VISITORS,79.5
1899,Rutherford,RESIDENTS,1000.65
1899,Rutherford,VISITORS,15.89
1900,Rutherford,RESIDENTS,913.07
1900,Rutherford,VISITORS,17.22
1901,Rutherford,RESIDENTS,2451.64
1901,Rutherford,VISITORS,30.42
1902,Rutherford,RESIDENTS,3686.81
1902,Rutherford,VISITORS,59.24
1903,Rutherford,RESIDENTS,4298.72
1903,Rutherford,VISITORS,109.5
1904,Rutherford,RESIDENTS,484.04
1904,Rutherford,VISITORS,25.48
1905,Rutherford,RESIDENTS,4388.29
1905,Rutherford,VISITORS,46.75
1906,Rutherford,RESIDENTS,6338.38
1906,Rutherford,VISITORS,192.71
1907,Rutherford,RESIDENTS,3192.47
1907,Rutherford,VISITORS,24.92
1908,Rutherford,RESIDENTS,800.96
1908,Rutherford,VISITORS,10.1
1909,Rutherford,RESIDENTS,3455.78
1909,Rutherford,VISITORS,372.35
1910,Rutherford,RESIDENTS,7689.56
1910,Rutherford,VISITORS,249.41
1911,Rutherford,RESIDENTS,7152.89
1911,Rutherford,VISITORS,274.71
1912,Rutherford,RESIDENTS,665.36
1912,Rutherford,VISITORS,19.36
1913,Rutherford,RESIDENTS,2589.65
1913,Rutherford,VISITORS,113.85
1914,Rutherford,RESIDENTS,2112.49
1914,Rutherford,VISITORS,16.4
1915,Rutherford,RESIDENTS,2240.59
1915,Rutherford,VISITORS,4.25
1916,Rutherford,RESIDENTS,1251.39
1916,Rutherford,VISITORS,68.23
1917,Rutherford,RESIDENTS,3702.3
1917,Rutherford,VISITORS,98.33
1918,Rutherford,RESIDENTS,3200.77
1918,Rutherford,VISITORS,319.1
1919,Rutherford,RESIDENTS,2626.78
1919,Rutherford,VISITORS,68.34
1920,Rutherford,RESIDENTS,1728.87
1920,Rutherford,VISITORS,72.59
1921,Rutherford,RESIDENTS,4644.26
1921,Rutherford,VISITORS,219.57
1922,Rutherford,RESIDENTS,2578.31
1922,Rutherford,VISITORS,218.32
1923,Rutherford,RESIDENTS,2896.92
1923,Rutherford,VISITORS,54.93
1924,Rutherford,RESIDENTS,2362.44
1924,Rutherford,VISITORS,184.56
1925,Rutherford,RESIDENTS,646.76
1925,Rutherford,VISITORS,5.86
1926,Rutherford,RESIDENTS,2324.83
1926,Rutherford,VISITORS,16.52
1927,Rutherford,RESIDENTS,2000.01
1927,Rutherford,VISITORS,124.13
1928,Rutherford,RESIDENTS,1638.6
1928,Rutherford,VISITORS,31.75
1929,Rutherford,RESIDENTS,480.07
1929,Rutherford,VISITORS,7.16
1930,Rutherford,RESIDENTS,5521.11
1930,Rutherford,VISITORS,535.78
1931,Rutherford,RESIDENTS,89.49
1931,Rutherford,VISITORS,12.21
1932,Rutherford,RESIDENTS,1003.04
1932,Rutherford,VISITORS,47.51
1933,Rutherford,RESIDENTS,1204.91
1933,Rutherford,VISITORS,25.1
1934,Rutherford,RESIDENTS,3490.9
1934,Rutherford,VISITORS,80.39
1935,Rutherford,RESIDENTS,1588.99
1935,Rutherford,VISITORS,158.62
1936,Rutherford,RESIDENTS,177.87
1936,Rutherford,VISITORS,0
1937,Rutherford,RESIDENTS,1160.01
1937,Rutherford,VISITORS,36.37
1938,Rutherford,RESIDENTS,156.95
1938,Rutherford,VISITORS,5.05
1939,Rutherford,RESIDENTS,543.59
1939,Rutherford,VISITORS,4.4
1940,Rutherford,RESIDENTS,960.4
1940,Rutherford,VISITORS,54.65
1941,Rutherford,RESIDENTS,655.69
1941,Rutherford,VISITORS,12.41
1942,Rutherford,RESIDENTS,1753.78
1942,Rutherford,VISITORS,32.17
1943,Rutherford,RESIDENTS,235.06
1943,Rutherford,VISITORS,2.58
1944,Rutherford,RESIDENTS,3124.33
1944,Rutherford,VISITORS,60.61
1945,Rutherford,RESIDENTS,1529.59
1945,Rutherford,VISITORS,84.4
1946,Rutherford,RESIDENTS,2785.7
1946,Rutherford,VISITORS,179.1
1947,Rutherford,RESIDENTS,1388.79
1947,Rutherford,VISITORS,107.27
1948,Rutherford,RESIDENTS,2531.39
1948,Rutherford,VISITORS,209.28
1949,Rutherford,RESIDENTS,9465.34
1949,Rutherford,VISITORS,1065.16
1950,Rutherford,RESIDENTS,406.78
1950,Rutherford,VISITORS,85.83
1951,Rutherford,RESIDENTS,673.42
1951,Rutherford,VISITORS,11.96
1952,Rutherford,RESIDENTS,2183.98
1952,Rutherford,VISITORS,168.02
1953,Rutherford,RESIDENTS,1428.15
1953,Rutherford,VISITORS,47.01
1954,Rutherford,RESIDENTS,386.51
1954,Rutherford,VISITORS,45.5
1955,Rutherford,RESIDENTS,4443.75
1955,Rutherford,VISITORS,484.6
1956,Rutherford,RESIDENTS,1604.09
1956,Rutherford,VISITORS,305.47
1957,Rutherford,RESIDENTS,3626.85
1957,Rutherford,VISITORS,106.8
1958,Rutherford,RESIDENTS,7610.47
1958,Rutherford,VISITORS,231.05
1959,Rutherford,RESIDENTS,5952.9
1959,Rutherford,VISITORS,648.48
1960,Rutherford,RESIDENTS,4632.02
1960,Rutherford,VISITORS,541.19
1961,Rutherford,RESIDENTS,1772.2
1961,Rutherford,VISITORS,207.67
1962,Rutherford,RESIDENTS,3631.63
1962,Rutherford,VISITORS,312.98
1963,Rutherford,RESIDENTS,2651.54
1963,Rutherford,VISITORS,175.75
1964,Rutherford,RESIDENTS,2493.2
1964,Rutherford,VISITORS,95.22
1965,Rutherford,RESIDENTS,1625.49
1965,Rutherford,VISITORS,33.39
1966,Rutherford,RESIDENTS,5591.42
1966,Rutherford,VISITORS,166.44
1967,Rutherford,RESIDENTS,2975.09
1967,Rutherford,VISITORS,140.26
1968,Rutherford,RESIDENTS,1474.92
1968,Rutherford,VISITORS,21.66
1969,Rutherford,RESIDENTS,3303.13
1969,Rutherford,VISITORS,202.95
1970,Rutherford,RESIDENTS,333.96
1970,Rutherford,VISITORS,6.19
1971,Rutherford,RESIDENTS,1525
1971,Rutherford,VISITORS,17.24
1972,Rutherford,RESIDENTS,853.03
1972,Rutherford,VISITORS,29.01
1973,Rutherford,RESIDENTS,712.13
1973,Rutherford,VISITORS,20.35
1974,Rutherford,RESIDENTS,4980.96
1974,Rutherford,VISITORS,92.16
1975,Rutherford,RESIDENTS,2370.48
1975,Rutherford,VISITORS,95.17
1976,Rutherford,RESIDENTS,2453.56
1976,Rutherford,VISITORS,36.98
1977,Rutherford,RESIDENTS,2369.67
1977,Rutherford,VISITORS,45.26
1978,Rutherford,RESIDENTS,1021.35
1978,Rutherford,VISITORS,6.76
1979,Rutherford,RESIDENTS,2284.43
1979,Rutherford,VISITORS,34.12
1980,Rutherford,RESIDENTS,235.11
1980,Rutherford,VISITORS,6.1
1981,Rutherford,RESIDENTS,1445.64
1981,Rutherford,VISITORS,26.83
1982,Rutherford,RESIDENTS,1631.33
1982,Rutherford,VISITORS,57.18
1983,Rutherford,RESIDENTS,2077.02
1983,Rutherford,VISITORS,32.16
1984,Rutherford,RESIDENTS,657.15
1984,Rutherford,VISITORS,13.01
1985,Rutherford,RESIDENTS,900.45
1985,Rutherford,VISITORS,75.95
1986,Rutherford,RESIDENTS,3387.23
1986,Rutherford,VISITORS,51.7
1987,Rutherford,RESIDENTS,4768.01
1987,Rutherford,VISITORS,216.5
1988,Rutherford,RESIDENTS,731.68
1988,Rutherford,VISITORS,41.42
1989,Rutherford,RESIDENTS,1961.62
1989,Rutherford,VISITORS,56.13
1990,Rutherford,RESIDENTS,4781.33
1990,Rutherford,VISITORS,499.04
1991,Rutherford,RESIDENTS,5535.07
1991,Rutherford,VISITORS,32.46
1992,Rutherford,RESIDENTS,56.72
1992,Rutherford,VISITORS,0
1993,Rutherford,RESIDENTS,444.58
1993,Rutherford,VISITORS,4.29
1994,Rutherford,RESIDENTS,7010.61
1994,Rutherford,VISITORS,78.96
1995,Rutherford,RESIDENTS,6391.22
1995,Rutherford,VISITORS,63.84
1996,Rutherford,RESIDENTS,2683.21
1996,Rutherford,VISITORS,196.76
1997,Rutherford,RESIDENTS,2118.61
1997,Rutherford,VISITORS,63.07
1998,Rutherford,RESIDENTS,5060.98
1998,Rutherford,VISITORS,212.18
1999,Rutherford,RESIDENTS,2407.77
1999,Rutherford,VISITORS,136.58
2000,Rutherford,RESIDENTS,4147.71
2000,Rutherford,VISITORS,42.97
2001,Rutherford,RESIDENTS,438.72
2001,Rutherford,VISITORS,13.42
2002,Rutherford,RESIDENTS,13.07
2002,Rutherford,VISITORS,0
2003,Rutherford,RESIDENTS,5.8
2003,Rutherford,VISITORS,0
2004,Rutherford,RESIDENTS,1492.95
2004,Rutherford,VISITORS,17.16
2005,Rutherford,RESIDENTS,2210.46
2005,Rutherford,VISITORS,13.74
2006,Rutherford,RESIDENTS,748.8
2006,Rutherford,VISITORS,10.14
2007,Rutherford,RESIDENTS,54.22
2007,Rutherford,VISITORS,5.2
2008,Rutherford,RESIDENTS,1118.34
2008,Rutherford,VISITORS,12.81
2009,Rutherford,RESIDENTS,11038.8
2009,Rutherford,VISITORS,213.82
2010,Rutherford,RESIDENTS,1946.14
2010,Rutherford,VISITORS,23.25
2011,Rutherford,RESIDENTS,1321.47
2011,Rutherford,VISITORS,5.17
2012,Rutherford,RESIDENTS,1929.01
2012,Rutherford,VISITORS,58.16
2013,Rutherford,RESIDENTS,16241.27
2013,Rutherford,VISITORS,1001.08
2014,Rutherford,RESIDENTS,613.3
2014,Rutherford,VISITORS,65.27
2015,Rutherford,RESIDENTS,543.22
2015,Rutherford,VISITORS,17.15
2016,Sumner,RESIDENTS,392.04
2016,Sumner,VISITORS,8.06
2017,Sumner,RESIDENTS,477.76
2017,Sumner,VISITORS,25.33
2018,Sumner,RESIDENTS,607.55
2018,Sumner,VISITORS,59.57
2019,Sumner,RESIDENTS,59.91
2019,Sumner,VISITORS,2.82
2020,Sumner,RESIDENTS,592.88
2020,Sumner,VISITORS,95.44
2021,Sumner,RESIDENTS,447.29
2021,Sumner,VISITORS,229.49
2022,Sumner,RESIDENTS,870.02
2022,Sumner,VISITORS,197.3
2023,Sumner,RESIDENTS,128.6
2023,Sumner,VISITORS,26.96
2024,Sumner,RESIDENTS,275.76
2024,Sumner,VISITORS,110.84
2025,Sumner,RESIDENTS,455.1
2025,Sumner,VISITORS,180.84
2026,Sumner,RESIDENTS,606.18
2026,Sumner,VISITORS,92.45
2027,Sumner,RESIDENTS,900.56
2027,Sumner,VISITORS,141.29
2028,Sumner,RESIDENTS,317.8
2028,Sumner,VISITORS,104.39
2029,Sumner,RESIDENTS,1372.78
2029,Sumner,VISITORS,125.88
2030,Sumner,RESIDENTS,337.72
2030,Sumner,VISITORS,158.05
2031,Sumner,RESIDENTS,592.49
2031,Sumner,VISITORS,44.72
2032,Sumner,RESIDENTS,621.41
2032,Sumner,VISITORS,47.14
2033,Sumner,RESIDENTS,57.29
2033,Sumner,VISITORS,0
2034,Sumner,RESIDENTS,183.15
2034,Sumner,VISITORS,42.2
2035,Sumner,RESIDENTS,169.14
2035,Sumner,VISITORS,33.66
2036,Sumner,RESIDENTS,261.22
2036,Sumner,VISITORS,52.9
2037,Sumner,RESIDENTS,616.57
2037,Sumner,VISITORS,125.78
2038,Sumner,RESIDENTS,1085.07
2038,Sumner,VISITORS,30.92
2039,Sumner,RESIDENTS,212.92
2039,Sumner,VISITORS,25.65
2040,Sumner,RESIDENTS,327.38
2040,Sumner,VISITORS,21.37
2041,Sumner,RESIDENTS,333
2041,Sumner,VISITORS,17.68
2042,Sumner,RESIDENTS,157.92
2042,Sumner,VISITORS,4.85
2043,Sumner,RESIDENTS,420.55
2043,Sumner,VISITORS,10.1
2044,Sumner,RESIDENTS,309.37
2044,Sumner,VISITORS,34.66
2045,Sumner,RESIDENTS,2057.46
2045,Sumner,VISITORS,329.69
2046,Sumner,RESIDENTS,728.99
2046,Sumner,VISITORS,21.47
2047,Sumner,RESIDENTS,500.27
2047,Sumner,VISITORS,50.98
2048,Sumner,RESIDENTS,1011.18
2048,Sumner,VISITORS,109.12
2049,Sumner,RESIDENTS,898.98
2049,Sumner,VISITORS,10.51
2050,Sumner,RESIDENTS,248.27
2050,Sumner,VISITORS,69.07
2051,Sumner,RESIDENTS,1290.45
2051,Sumner,VISITORS,10.2
2052,Sumner,RESIDENTS,602.31
2052,Sumner,VISITORS,35.17
2053,Sumner,RESIDENTS,816.24
2053,Sumner,VISITORS,43.88
2054,Sumner,RESIDENTS,218.68
2054,Sumner,VISITORS,2.16
2055,Sumner,RESIDENTS,1312.18
2055,Sumner,VISITORS,6.64
2056,Sumner,RESIDENTS,1421.23
2056,Sumner,VISITORS,2.94
2057,Sumner,RESIDENTS,598.22
2057,Sumner,VISITORS,31.76
2058,Sumner,RESIDENTS,1141.89
2058,Sumner,VISITORS,65.07
2059,Sumner,RESIDENTS,1123.28
2059,Sumner,VISITORS,20.83
2060,Sumner,RESIDENTS,84.14
2060,Sumner,VISITORS,1.91
2061,Sumner,RESIDENTS,20.73
2061,Sumner,VISITORS,3.31
2062,Sumner,RESIDENTS,662.35
2062,Sumner,VISITORS,39.22
2063,Sumner,RESIDENTS,96.67
2063,Sumner,VISITORS,1.33
2064,Sumner,RESIDENTS,283.05
2064,Sumner,VISITORS,16.45
2065,Sumner,RESIDENTS,449.03
2065,Sumner,VISITORS,4.23
2066,Sumner,RESIDENTS,110.66
2066,Sumner,VISITORS,4.89
2067,Sumner,RESIDENTS,183.93
2067,Sumner,VISITORS,50.68
2068,Sumner,RESIDENTS,148.37
2068,Sumner,VISITORS,22.83
2069,Sumner,RESIDENTS,263.26
2069,Sumner,VISITORS,13.51
2070,Sumner,RESIDENTS,1088.52
2070,Sumner,VISITORS,17.51
2071,Sumner,RESIDENTS,670.89
2071,Sumner,VISITORS,32.21
2072,Sumner,RESIDENTS,3670.88
2072,Sumner,VISITORS,578.87
2073,Sumner,RESIDENTS,1398.44
2073,Sumner,VISITORS,94.42
2074,Sumner,RESIDENTS,1576.46
2074,Sumner,VISITORS,89.01
2075,Sumner,RESIDENTS,3403.37
2075,Sumner,VISITORS,172.96
2076,Sumner,RESIDENTS,1561.45
2076,Sumner,VISITORS,63.68
2077,Sumner,RESIDENTS,606.53
2077,Sumner,VISITORS,64.04
2078,Sumner,RESIDENTS,873.99
2078,Sumner,VISITORS,31.18
2079,Sumner,RESIDENTS,825.68
2079,Sumner,VISITORS,41.99
2080,Sumner,RESIDENTS,893.05
2080,Sumner,VISITORS,42.73
2081,Sumner,RESIDENTS,257.04
2081,Sumner,VISITORS,10.33
2082,Sumner,RESIDENTS,878.43
2082,Sumner,VISITORS,29.09
2083,Sumner,RESIDENTS,1265.13
2083,Sumner,VISITORS,40.42
2084,Sumner,RESIDENTS,1126.37
2084,Sumner,VISITORS,23.47
2085,Sumner,RESIDENTS,777.86
2085,Sumner,VISITORS,17.56
2086,Sumner,RESIDENTS,178.75
2086,Sumner,VISITORS,21.89
2087,Sumner,RESIDENTS,716.74
2087,Sumner,VISITORS,19.85
2088,Sumner,RESIDENTS,814.7
2088,Sumner,VISITORS,15.05
2089,Sumner,RESIDENTS,1584.17
2089,Sumner,VISITORS,17.16
2090,Sumner,RESIDENTS,483.19
2090,Sumner,VISITORS,3.68
2091,Sumner,RESIDENTS,516.82
2091,Sumner,VISITORS,10.78
2092,Sumner,RESIDENTS,876.58
2092,Sumner,VISITORS,14.63
2093,Sumner,RESIDENTS,1498.26
2093,Sumner,VISITORS,26.3
2094,Sumner,RESIDENTS,1917.45
2094,Sumner,VISITORS,15.79
2095,Sumner,RESIDENTS,414.32
2095,Sumner,VISITORS,0
2096,Sumner,RESIDENTS,2315.21
2096,Sumner,VISITORS,4.63
2097,Sumner,RESIDENTS,1078.2
2097,Sumner,VISITORS,6.54
2098,Sumner,RESIDENTS,1024.51
2098,Sumner,VISITORS,2.29
2099,Sumner,RESIDENTS,1984.58
2099,Sumner,VISITORS,13.61
2100,Sumner,RESIDENTS,1817.62
2100,Sumner,VISITORS,6.91
2101,Sumner,RESIDENTS,3277.93
2101,Sumner,VISITORS,51.46
2102,Sumner,RESIDENTS,464.41
2102,Sumner,VISITORS,1.39
2103,Sumner,RESIDENTS,1893.15
2103,Sumner,VISITORS,62.54
2104,Sumner,RESIDENTS,4212.19
2104,Sumner,VISITORS,365.77
2105,Sumner,RESIDENTS,1431.36
2105,Sumner,VISITORS,36.72
2106,Sumner,RESIDENTS,3565.9
2106,Sumner,VISITORS,48.57
2107,Sumner,RESIDENTS,107.76
2107,Sumner,VISITORS,9.52
2108,Sumner,RESIDENTS,2153.1
2108,Sumner,VISITORS,87.71
2109,Sumner,RESIDENTS,625.81
2109,Sumner,VISITORS,32.21
2110,Sumner,RESIDENTS,1694.27
2110,Sumner,VISITORS,53.95
2111,Sumner,RESIDENTS,3561.16
2111,Sumner,VISITORS,103.79
2112,Sumner,RESIDENTS,1001.18
2112,Sumner,VISITORS,16.91
2113,Sumner,RESIDENTS,326.47
2113,Sumner,VISITORS,0.33
2114,Sumner,RESIDENTS,2809.16
2114,Sumner,VISITORS,61.91
2115,Sumner,RESIDENTS,381.9
2115,Sumner,VISITORS,4.98
2116,Sumner,RESIDENTS,763.49
2116,Sumner,VISITORS,20.9
2117,Sumner,RESIDENTS,942.09
2117,Sumner,VISITORS,9.17
2118,Sumner,RESIDENTS,993.16
2118,Sumner,VISITORS,12.16
2119,Sumner,RESIDENTS,725.44
2119,Sumner,VISITORS,5.77
2120,Sumner,RESIDENTS,2172.56
2120,Sumner,VISITORS,24.42
2121,Sumner,RESIDENTS,297.01
2121,Sumner,VISITORS,0.73
2122,Sumner,RESIDENTS,511.81
2122,Sumner,VISITORS,34.76
2123,Sumner,RESIDENTS,446.33
2123,Sumner,VISITORS,9.68
2124,Sumner,RESIDENTS,70.11
2124,Sumner,VISITORS,25.5
2125,Sumner,RESIDENTS,384.56
2125,Sumner,VISITORS,37.48
2126,Sumner,RESIDENTS,288.69
2126,Sumner,VISITORS,1.31
2127,Sumner,RESIDENTS,576.8
2127,Sumner,VISITORS,23.59
2128,Sumner,RESIDENTS,405.09
2128,Sumner,VISITORS,20.64
2129,Sumner,RESIDENTS,207.35
2129,Sumner,VISITORS,33.7
2130,Sumner,RESIDENTS,905.89
2130,Sumner,VISITORS,55.75
2131,Sumner,RESIDENTS,662.16
2131,Sumner,VISITORS,9.31
2132,Sumner,RESIDENTS,2544.98
2132,Sumner,VISITORS,176.77
2133,Sumner,RESIDENTS,1641.28
2133,Sumner,VISITORS,39.51
2134,Sumner,RESIDENTS,2012.76
2134,Sumner,VISITORS,66.44
2135,Sumner,RESIDENTS,1498.51
2135,Sumner,VISITORS,40.44
2136,Sumner,RESIDENTS,630.01
2136,Sumner,VISITORS,6.25
2137,Sumner,RESIDENTS,1301.41
2137,Sumner,VISITORS,54.95
2138,Sumner,RESIDENTS,3992.56
2138,Sumner,VISITORS,451.56
2139,Sumner,RESIDENTS,1355.46
2139,Sumner,VISITORS,4.14
2140,Sumner,RESIDENTS,844.33
2140,Sumner,VISITORS,57.61
2141,Sumner,RESIDENTS,1502.86
2141,Sumner,VISITORS,61.39
2142,Sumner,RESIDENTS,2454.55
2142,Sumner,VISITORS,100.15
2143,Sumner,RESIDENTS,1894.19
2143,Sumner,VISITORS,90.85
2144,Sumner,RESIDENTS,1649.23
2144,Sumner,VISITORS,47.8
2145,Sumner,RESIDENTS,1688.8
2145,Sumner,VISITORS,77.75
2146,Sumner,RESIDENTS,3301.29
2146,Sumner,VISITORS,111.58
2147,Sumner,RESIDENTS,2083.16
2147,Sumner,VISITORS,16.54
2148,Sumner,RESIDENTS,2641.49
2148,Sumner,VISITORS,52.78
2149,Sumner,RESIDENTS,1029.75
2149,Sumner,VISITORS,25.11
2150,Sumner,RESIDENTS,916.67
2150,Sumner,VISITORS,9.69
2151,Sumner,RESIDENTS,942.02
2151,Sumner,VISITORS,22.2
2152,Sumner,RESIDENTS,554.2
2152,Sumner,VISITORS,3.35
2153,Sumner,RESIDENTS,953.69
2153,Sumner,VISITORS,14.98
2154,Sumner,RESIDENTS,1553.37
2154,Sumner,VISITORS,73.81
2155,Sumner,RESIDENTS,2591.57
2155,Sumner,VISITORS,55.86
2156,Sumner,RESIDENTS,1943.48
2156,Sumner,VISITORS,185.13
2157,Sumner,RESIDENTS,1168.83
2157,Sumner,VISITORS,10.03
2158,Sumner,RESIDENTS,438.31
2158,Sumner,VISITORS,11.16
2159,Sumner,RESIDENTS,1972.8
2159,Sumner,VISITORS,31.35
2160,Sumner,RESIDENTS,1396.03
2160,Sumner,VISITORS,26.77
2161,Sumner,RESIDENTS,1695.4
2161,Sumner,VISITORS,15.16
2162,Sumner,RESIDENTS,236.31
2162,Sumner,VISITORS,0
2163,Sumner,RESIDENTS,988.5
2163,Sumner,VISITORS,52.21
2164,Sumner,RESIDENTS,2439.3
2164,Sumner,VISITORS,114.52
2165,Sumner,RESIDENTS,503.47
2165,Sumner,VISITORS,51.4
2166,Sumner,RESIDENTS,1844.2
2166,Sumner,VISITORS,26.17
2167,Sumner,RESIDENTS,2649.14
2167,Sumner,VISITORS,50.58
2168,Sumner,RESIDENTS,1887.03
2168,Sumner,VISITORS,53.55
2169,Sumner,RESIDENTS,5023.56
2169,Sumner,VISITORS,204.08
2170,Sumner,RESIDENTS,891.67
2170,Sumner,VISITORS,10.46
2171,Sumner,RESIDENTS,6850.33
2171,Sumner,VISITORS,183.09
2172,Sumner,RESIDENTS,943.39
2172,Sumner,VISITORS,17.43
2173,Sumner,RESIDENTS,1902.35
2173,Sumner,VISITORS,66.99
2174,Sumner,RESIDENTS,905.66
2174,Sumner,VISITORS,8.59
2175,Sumner,RESIDENTS,858.75
2175,Sumner,VISITORS,105.24
2176,Sumner,RESIDENTS,2553.18
2176,Sumner,VISITORS,84.85
2177,Sumner,RESIDENTS,3957.08
2177,Sumner,VISITORS,355.12
2178,Sumner,RESIDENTS,2916.69
2178,Sumner,VISITORS,136.02
2179,Sumner,RESIDENTS,9491.88
2179,Sumner,VISITORS,346.84
2180,Sumner,RESIDENTS,287.06
2180,Sumner,VISITORS,29.44
2181,Sumner,RESIDENTS,993.47
2181,Sumner,VISITORS,9.1
2182,Sumner,RESIDENTS,2426.77
2182,Sumner,VISITORS,70.71
2183,Sumner,RESIDENTS,1860.74
2183,Sumner,VISITORS,36.25
2184,Sumner,RESIDENTS,1517.61
2184,Sumner,VISITORS,15.18
2185,Sumner,RESIDENTS,991.11
2185,Sumner,VISITORS,23.71
2186,Sumner,RESIDENTS,327.65
2186,Sumner,VISITORS,0.64
2187,Sumner,RESIDENTS,586.69
2187,Sumner,VISITORS,4.52
2188,Sumner,RESIDENTS,1711.61
2188,Sumner,VISITORS,2.57
2189,Sumner,RESIDENTS,694.21
2189,Sumner,VISITORS,22.39
2190,Sumner,RESIDENTS,2452.13
2190,Sumner,VISITORS,8.19
2191,Sumner,RESIDENTS,1004.66
2191,Sumner,VISITORS,4.89
2192,Sumner,RESIDENTS,630.88
2192,Sumner,VISITORS,17.35
2193,Sumner,RESIDENTS,411.25
2193,Sumner,VISITORS,10.14
2194,Sumner,RESIDENTS,1045.83
2194,Sumner,VISITORS,6.76
2195,Sumner,RESIDENTS,7418.07
2195,Sumner,VISITORS,152.18
2196,Sumner,RESIDENTS,1088.8
2196,Sumner,VISITORS,16.31
2197,Sumner,RESIDENTS,1124.7
2197,Sumner,VISITORS,42.11
2198,Sumner,RESIDENTS,397.95
2198,Sumner,VISITORS,46.79
2199,Sumner,RESIDENTS,1737.92
2199,Sumner,VISITORS,25.17
2200,Sumner,RESIDENTS,2134.98
2200,Sumner,VISITORS,27.61
2201,Sumner,RESIDENTS,1681.92
2201,Sumner,VISITORS,42.93
2202,Sumner,RESIDENTS,1120.63
2202,Sumner,VISITORS,22.76
2203,Sumner,RESIDENTS,760.59
2203,Sumner,VISITORS,4.41
2204,Sumner,RESIDENTS,863.6
2204,Sumner,VISITORS,10.01
2205,Sumner,RESIDENTS,2994.55
2205,Sumner,VISITORS,44.92
2206,Sumner,RESIDENTS,1112.82
2206,Sumner,VISITORS,10.74
2207,Sumner,RESIDENTS,505.33
2207,Sumner,VISITORS,1.44
2208,Sumner,RESIDENTS,210.45
2208,Sumner,VISITORS,9.64
2209,Sumner,RESIDENTS,3373.47
2209,Sumner,VISITORS,72.77
2210,Sumner,RESIDENTS,1084.97
2210,Sumner,VISITORS,15.63
2211,Sumner,RESIDENTS,447.72
2211,Sumner,VISITORS,5.01
2212,Sumner,RESIDENTS,614.52
2212,Sumner,VISITORS,5.4
2213,Sumner,RESIDENTS,1486.49
2213,Sumner,VISITORS,2.81
